"S value","Time taken"
"0","560.952380952381"
"1","539.1428571428571"
"2","542.2857142857143"
"3","518.5714285714287"
"4","516.1904761904761"
"5","508.04761904761904"
"6","524.4761904761906"
"7","519.8095238095239"
"8","484.28571428571433"
"9","499.2380952380953"
"10","484.2857142857143"
"11","493.85714285714283"
"12","486.52380952380946"
"13","487.904761904762"
"14","480.61904761904765"
"15","496.9047619047619"
"16","470.0476190476191"
"17","481.2380952380953"
"18","488.09523809523813"
"19","479.00000000000006"
"20","494.0"
"21","475.4285714285715"
"22","475.95238095238096"
"23","473.9047619047619"
"24","471.7619047619048"
"25","473.85714285714283"
"26","484.14285714285717"
"27","473.09523809523813"
"28","464.904761904762"
"29","482.0952380952381"
"30","470.1428571428571"
"31","486.52380952380963"
"32","478.3333333333333"
"33","483.47619047619054"
"34","486.4761904761904"
"35","462.80952380952385"
"36","479.71428571428567"
"37","482.71428571428567"
"38","467.90476190476187"
"39","466.4285714285714"
"40","471.6190476190476"
"41","479.8095238095238"
"42","473.85714285714283"
"43","470.0476190476191"
"44","482.09523809523813"
"45","473.8571428571429"
"46","485.57142857142856"
"47","476.9523809523809"
"48","492.47619047619054"
"49","484.2857142857143"
"50","476.80952380952385"
"51","467.95238095238096"
"52","463.38095238095235"
"53","467.2380952380952"
"54","476.047619047619"
"55","479.6666666666666"
"56","470.9047619047619"
"57","479.95238095238096"
"58","473.8095238095238"
"59","490.1904761904761"
"60","467.0952380952382"
"61","472.4285714285714"
"62","477.38095238095235"
"63","471.8571428571429"
"64","472.23809523809524"
"65","466.52380952380946"
"66","473.8571428571429"
"67","473.8095238095238"
"68","476.7619047619049"
"69","488.7142857142857"
"70","479.76190476190476"
"71","467.23809523809524"
"72","499.047619047619"
"73","516.9047619047619"
"74","494.0"
"75","513.952380952381"
"76","501.4761904761904"
"77","494.6190476190476"
"78","497.6190476190476"
"79","505.7142857142857"
"80","511.95238095238096"
"81","494.57142857142867"
"82","513.2857142857143"
"83","514.8095238095237"
"84","511.0952380952381"
"85","507.90476190476187"
"86","497.6666666666667"
"87","508.76190476190476"
"88","514.047619047619"
"89","520.0952380952381"
"90","508.76190476190476"
"91","505.71428571428567"
"92","506.6666666666667"
"93","513.2380952380952"
"94","515.4285714285714"
"95","500.7142857142857"
"96","490.1428571428571"
"97","496.19047619047615"
"98","505.8095238095239"
"99","513.2380952380952"
"100","503.61904761904765"
"101","502.0952380952381"
"102","488.7619047619047"
"103","517.8571428571429"
"104","493.7142857142857"
"105","505.1904761904762"
"106","512.4761904761906"
"107","493.95238095238096"
"108","518.5714285714287"
"109","510.28571428571433"
"110","528.0952380952382"
"111","488.0"
"112","518.4285714285714"
"113","511.1904761904763"
"114","509.2857142857143"
"115","505.85714285714283"
"116","519.1904761904761"
"117","519.952380952381"
"118","511.90476190476176"
"119","493.0952380952381"
"120","516.1904761904761"
"121","519.9047619047619"
"122","518.4761904761905"
"123","524.5238095238094"
"124","501.3809523809524"
"125","518.5238095238094"
"126","502.14285714285717"
"127","504.3809523809524"
"128","512.4761904761905"
"129","502.0952380952381"
"130","506.4761904761905"
"131","501.4761904761905"
"132","508.0952380952381"
"133","499.85714285714283"
"134","502.0952380952381"
"135","499.95238095238096"
"136","506.57142857142856"
"137","507.33333333333326"
"138","487.28571428571433"
"139","505.0476190476191"
"140","488.71428571428567"
"141","487.9523809523809"
"142","490.23809523809524"
"143","505.80952380952374"
"144","504.4285714285714"
"145","545.190476190476"
"146","554.1428571428572"
"147","552.7619047619047"
"148","557.8095238095237"
"149","563.809523809524"
"150","558.6666666666667"
"151","559.4285714285713"
"152","549.6666666666667"
"153","564.4761904761904"
"154","538.6666666666666"
"155","547.5714285714286"
"156","557.8095238095239"
"157","538.6666666666667"
"158","552.7142857142858"
"159","553.4285714285713"
"160","540.7619047619047"
"161","563.095238095238"
"162","564.0"
"163","548.9047619047618"
"164","542.9047619047619"
"165","554.1904761904764"
"166","543.7619047619048"
"167","571.9047619047618"
"168","556.4285714285713"
"169","550.5714285714284"
"170","542.3809523809523"
"171","553.2857142857144"
"172","549.8095238095239"
"173","548.1428571428572"
"174","555.6666666666666"
"175","554.9999999999999"
"176","553.2857142857144"
"177","560.7619047619048"
"178","550.5714285714287"
"179","545.952380952381"
"180","544.5714285714286"
"181","540.7619047619048"
"182","574.8571428571428"
"183","543.0952380952381"
"184","545.3333333333334"
"185","539.3333333333335"
"186","538.6190476190475"
"187","534.7142857142857"
"188","563.9999999999999"
"189","541.6190476190477"
"190","557.8571428571429"
"191","547.5238095238095"
"192","562.3333333333333"
"193","565.3333333333334"
"194","540.7619047619047"
"195","548.2380952380953"
"196","556.6190476190476"
"197","560.0"
"198","532.5714285714286"
"199","551.3809523809524"
"200","537.142857142857"
"201","539.0"
"202","546.0476190476188"
"203","537.8095238095239"
"204","543.7142857142858"
"205","538.7142857142859"
"206","556.4285714285714"
"207","539.9047619047617"
"208","537.9047619047619"
"209","569.8095238095239"
"210","548.2857142857142"
"211","547.4285714285716"
"212","544.6190476190477"
"213","536.3333333333333"
"214","563.0476190476192"
"215","531.0000000000001"
"216","533.3809523809523"
"217","557.9523809523811"
"218","559.2380952380952"
"219","560.904761904762"
"220","535.6190476190476"
"221","542.9523809523811"
"222","520.8571428571429"
"223","514.7619047619047"
"224","537.0952380952381"
"225","528.8571428571428"
"226","530.3333333333334"
"227","526.5714285714283"
"228","520.7142857142858"
"229","517.6666666666666"
"230","543.7619047619048"
"231","533.9999999999999"
"232","520.809523809524"
"233","514.0476190476193"
"234","536.2857142857143"
"235","542.3333333333333"
"236","534.7619047619048"
"237","529.6666666666667"
"238","508.80952380952374"
"239","537.9047619047618"
"240","532.6190476190476"
"241","535.4761904761906"
"242","534.2857142857141"
"243","523.6190476190476"
"244","528.8571428571428"
"245","514.809523809524"
"246","512.5714285714287"
"247","516.9047619047618"
"248","519.2857142857142"
"249","517.0"
