"S value","Time taken"
"0","2274.714285714286"
"1","2226.285714285714"
"2","2213.047619047619"
"3","2113.428571428571"
"4","2079.0476190476193"
"5","2101.3809523809527"
"6","2063.6190476190473"
"7","2022.4761904761906"
"8","2033.6190476190475"
"9","2024.904761904762"
"10","2009.2380952380952"
"11","1995.714285714286"
"12","1982.333333333333"
"13","2016.0000000000002"
"14","2013.6666666666665"
"15","2017.3333333333333"
"16","1958.142857142857"
"17","1920.4285714285713"
"18","1958.7619047619048"
"19","1983.0000000000002"
"20","1920.6666666666667"
"21","1932.5714285714284"
"22","1971.9047619047615"
"23","1969.8095238095234"
"24","1996.3809523809523"
"25","1970.6190476190477"
"26","1966.0476190476193"
"27","1935.5238095238096"
"28","1951.2380952380954"
"29","1931.904761904762"
"30","1946.0476190476188"
"31","1942.9047619047617"
"32","1954.2380952380954"
"33","1912.4761904761908"
"34","1897.5238095238092"
"35","1914.7619047619048"
"36","1922.2380952380954"
"37","1894.6666666666667"
"38","1878.1904761904766"
"39","1967.6666666666665"
"40","1922.9047619047622"
"41","1906.666666666667"
"42","1904.142857142857"
"43","1911.095238095238"
"44","1894.6190476190477"
"45","1902.0476190476188"
"46","1892.4761904761901"
"47","1978.7619047619046"
"48","1911.7619047619048"
"49","1925.8571428571427"
"50","1919.238095238095"
"51","1947.4761904761904"
"52","1927.3333333333335"
"53","1930.4285714285713"
"54","1952.0476190476188"
"55","1895.3333333333335"
"56","1937.6666666666667"
"57","1972.6666666666667"
"58","1927.4761904761906"
"59","1946.7142857142858"
"60","1964.6190476190477"
"61","1942.2857142857144"
"62","1931.7619047619048"
"63","1972.0"
"64","1971.952380952381"
"65","1928.1428571428569"
"66","1998.095238095238"
"67","2027.7619047619046"
"68","2091.0000000000005"
"69","2041.0"
"70","2093.952380952381"
"71","2053.809523809524"
"72","2007.714285714286"
"73","2041.8571428571427"
"74","2029.9523809523807"
"75","2072.5238095238096"
"76","2026.2857142857142"
"77","2084.095238095238"
"78","2043.3809523809525"
"79","2065.666666666667"
"80","2085.8571428571427"
"81","2107.3809523809527"
"82","2076.142857142857"
"83","2029.2857142857144"
"84","2087.3333333333335"
"85","2042.6666666666667"
"86","2033.7619047619048"
"87","2035.1428571428576"
"88","2039.7619047619046"
"89","2012.1904761904764"
"90","2035.2380952380952"
"91","1979.3333333333335"
"92","2050.1428571428573"
"93","1992.1428571428573"
"94","2009.095238095238"
"95","2008.5238095238096"
"96","2025.4285714285713"
"97","2025.619047619048"
"98","2040.4285714285718"
"99","2008.238095238095"
"100","2001.047619047619"
"101","2033.7619047619048"
"102","2023.4285714285716"
"103","2022.5714285714287"
"104","2012.1904761904764"
"105","1978.666666666667"
"106","2019.5714285714287"
"107","2006.333333333333"
"108","2031.3809523809523"
"109","2031.5238095238094"
"110","1991.9523809523807"
"111","2071.6666666666665"
"112","2016.6666666666667"
"113","1992.8571428571427"
"114","2046.5714285714287"
"115","2053.1428571428573"
"116","2036.7142857142858"
"117","2027.0476190476193"
"118","2010.7619047619048"
"119","2018.7619047619046"
"120","2006.3809523809523"
"121","2055.4285714285716"
"122","2009.0476190476193"
"123","1996.5714285714284"
"124","2026.2857142857144"
"125","2046.4285714285718"
"126","2027.0000000000002"
"127","2009.952380952381"
"128","2003.952380952381"
"129","2009.9523809523807"
"130","1980.2380952380956"
"131","2070.809523809524"
"132","2024.6666666666667"
"133","2076.3333333333335"
"134","2128.1428571428573"
"135","2160.904761904762"
"136","2168.2857142857147"
"137","2210.0476190476193"
"138","2228.714285714285"
"139","2171.3809523809527"
"140","2162.4761904761904"
"141","2167.5714285714284"
"142","2140.904761904761"
"143","2201.1428571428573"
"144","2181.666666666667"
"145","2181.0"
"146","2162.2857142857147"
"147","2198.285714285714"
"148","2128.904761904762"
"149","2131.8095238095243"
"150","2172.809523809524"
"151","2191.5238095238096"
"152","2169.0476190476197"
"153","2175.2857142857147"
"154","2204.9047619047624"
"155","2159.5714285714294"
"156","2231.5714285714284"
"157","2189.9047619047624"
"158","2217.5238095238087"
"159","2208.6190476190473"
"160","2196.6666666666665"
"161","2177.952380952381"
"162","2163.9523809523807"
"163","2227.3333333333335"
"164","2183.190476190476"
"165","2164.0476190476193"
"166","2209.1428571428573"
"167","2174.2857142857138"
"168","2189.238095238095"
"169","2212.3333333333335"
"170","2189.142857142857"
"171","2219.047619047619"
"172","2200.857142857143"
"173","2137.238095238096"
"174","2186.1904761904766"
"175","2189.190476190476"
"176","2164.7619047619046"
"177","2166.190476190476"
"178","2187.8095238095234"
"179","2163.761904761905"
"180","2137.1904761904752"
"181","2188.666666666667"
"182","2180.952380952381"
"183","2160.142857142857"
"184","2168.2380952380954"
"185","2124.4761904761904"
"186","2149.1428571428564"
"187","2162.3809523809527"
"188","2135.7142857142853"
"189","2190.0952380952385"
"190","2179.4285714285716"
"191","2136.428571428572"
"192","2152.7142857142853"
"193","2167.6666666666665"
"194","2172.761904761905"
"195","2166.857142857143"
"196","2206.333333333333"
"197","2169.1428571428573"
"198","2160.2857142857147"
"199","2179.4761904761904"
"200","2169.2380952380954"
"201","2193.666666666667"
"202","2158.6666666666665"
"203","2179.5714285714284"
"204","2130.4285714285716"
"205","2163.2857142857147"
"206","2177.285714285714"
"207","2192.8571428571427"
"208","2189.285714285714"
"209","2127.4761904761904"
"210","2157.9523809523807"
"211","2163.2857142857138"
"212","2168.333333333333"
"213","2174.285714285714"
"214","2145.285714285714"
"215","2165.5238095238096"
"216","2155.6666666666665"
"217","2127.52380952381"
"218","2155.761904761905"
"219","2172.8095238095243"
"220","2149.9523809523803"
"221","2140.047619047619"
"222","2133.5714285714284"
"223","2103.6190476190477"
"224","2109.6666666666665"
"225","2148.333333333334"
"226","2103.6190476190473"
"227","2107.1904761904766"
"228","2083.6666666666665"
"229","2103.6190476190477"
"230","2067.142857142857"
"231","2141.714285714286"
"232","2077.6190476190477"
"233","2108.9047619047624"
"234","2102.952380952381"
"235","2094.095238095238"
"236","2104.3809523809527"
"237","2087.47619047619"
"238","2091.0"
"239","2096.9523809523807"
"240","2064.285714285714"
"241","2064.3333333333335"
"242","2091.761904761905"
"243","2091.761904761904"
"244","2067.2380952380954"
"245","2114.095238095238"
"246","2062.809523809524"
"247","2064.9523809523807"
"248","2038.2380952380954"
"249","2059.142857142858"
