"S value","Time taken"
"0","2477.0952380952376"
"1","2414.5238095238096"
"2","2350.761904761905"
"3","2319.333333333333"
"4","2227.142857142857"
"5","2268.1904761904757"
"6","2247.9999999999995"
"7","2257.5714285714284"
"8","2201.761904761905"
"9","2170.7142857142853"
"10","2172.0"
"11","2189.809523809524"
"12","2199.0000000000005"
"13","2197.5238095238096"
"14","2211.4285714285716"
"15","2127.571428571428"
"16","2158.6666666666674"
"17","2160.9999999999995"
"18","2153.571428571429"
"19","2156.5238095238096"
"20","2121.6190476190477"
"21","2108.9523809523807"
"22","2123.7619047619046"
"23","2141.333333333333"
"24","2146.7142857142853"
"25","2133.047619047619"
"26","2133.333333333333"
"27","2093.952380952381"
"28","2128.8571428571427"
"29","2187.1428571428573"
"30","2105.2380952380954"
"31","2099.142857142857"
"32","2153.6190476190473"
"33","2120.666666666667"
"34","2088.809523809524"
"35","2143.809523809524"
"36","2053.047619047619"
"37","2095.3809523809527"
"38","2084.2380952380945"
"39","2110.428571428571"
"40","2087.380952380952"
"41","2132.047619047619"
"42","2106.666666666667"
"43","2070.047619047619"
"44","2099.904761904762"
"45","2111.857142857142"
"46","2099.952380952381"
"47","2106.904761904762"
"48","2106.6190476190473"
"49","2139.9999999999995"
"50","2149.857142857143"
"51","2110.428571428571"
"52","2112.0476190476193"
"53","2091.809523809524"
"54","2134.0952380952376"
"55","2108.1428571428564"
"56","2123.6190476190473"
"57","2099.238095238095"
"58","2093.4285714285716"
"59","2137.1904761904757"
"60","2095.809523809524"
"61","2142.428571428572"
"62","2103.5714285714284"
"63","2084.3333333333335"
"64","2050.1428571428573"
"65","2114.7619047619046"
"66","2132.857142857143"
"67","2073.8571428571436"
"68","2137.952380952381"
"69","2096.9047619047615"
"70","2075.4761904761904"
"71","2126.0"
"72","2215.2380952380954"
"73","2195.8571428571436"
"74","2237.809523809524"
"75","2217.6190476190473"
"76","2169.9047619047615"
"77","2263.5714285714284"
"78","2233.857142857143"
"79","2204.190476190476"
"80","2210.0952380952376"
"81","2213.8571428571436"
"82","2248.238095238095"
"83","2247.2380952380954"
"84","2302.2380952380954"
"85","2224.1428571428573"
"86","2256.904761904762"
"87","2253.142857142858"
"88","2239.9047619047624"
"89","2255.4761904761904"
"90","2268.8571428571427"
"91","2247.9047619047624"
"92","2233.095238095238"
"93","2244.3809523809523"
"94","2236.6666666666674"
"95","2270.4761904761904"
"96","2236.761904761905"
"97","2269.0"
"98","2197.5238095238096"
"99","2231.6190476190477"
"100","2259.1428571428573"
"101","2231.6190476190473"
"102","2282.3809523809527"
"103","2294.0"
"104","2247.238095238095"
"105","2221.9047619047615"
"106","2234.0"
"107","2202.5238095238096"
"108","2201.0952380952385"
"109","2251.714285714286"
"110","2241.1428571428573"
"111","2262.8095238095234"
"112","2242.857142857142"
"113","2198.714285714286"
"114","2254.095238095238"
"115","2218.8095238095234"
"116","2202.47619047619"
"117","2237.6666666666674"
"118","2262.761904761905"
"119","2279.9047619047624"
"120","2268.1904761904766"
"121","2241.428571428572"
"122","2199.571428571428"
"123","2207.095238095238"
"124","2230.0"
"125","2214.0"
"126","2227.0"
"127","2218.9523809523807"
"128","2217.6190476190477"
"129","2219.0"
"130","2234.380952380952"
"131","2177.2380952380954"
"132","2263.666666666667"
"133","2222.7619047619046"
"134","2235.4285714285716"
"135","2240.523809523809"
"136","2256.1904761904766"
"137","2222.7619047619046"
"138","2268.714285714286"
"139","2286.809523809524"
"140","2252.333333333333"
"141","2254.714285714286"
"142","2237.6190476190477"
"143","2271.0476190476193"
"144","2211.428571428572"
"145","2356.4285714285716"
"146","2495.7619047619046"
"147","2441.4761904761904"
"148","2442.857142857143"
"149","2437.7619047619046"
"150","2430.1904761904766"
"151","2433.809523809524"
"152","2449.5238095238096"
"153","2412.5714285714284"
"154","2411.5238095238096"
"155","2442.761904761905"
"156","2428.047619047619"
"157","2411.7619047619046"
"158","2423.4285714285716"
"159","2437.6666666666665"
"160","2495.7619047619046"
"161","2440.619047619048"
"162","2421.2857142857138"
"163","2425.7142857142862"
"164","2428.190476190476"
"165","2471.714285714286"
"166","2462.4761904761904"
"167","2462.809523809524"
"168","2499.4285714285706"
"169","2459.3333333333335"
"170","2431.7142857142853"
"171","2453.9047619047615"
"172","2511.238095238096"
"173","2440.6666666666665"
"174","2474.8095238095234"
"175","2457.047619047619"
"176","2422.6190476190477"
"177","2451.142857142857"
"178","2472.0"
"179","2411.0476190476193"
"180","2428.8095238095243"
"181","2425.0952380952385"
"182","2455.523809523809"
