"S value","Time taken"
"0","184.38095238095235"
"1","169.47619047619048"
"2","165.7142857142857"
"3","163.52380952380952"
"4","161.52380952380952"
"5","159.9047619047619"
"6","161.42857142857144"
"7","148.0"
"8","151.66666666666666"
"9","153.33333333333334"
"10","149.42857142857144"
"11","151.80952380952382"
"12","150.2857142857143"
"13","150.90476190476193"
"14","146.57142857142856"
"15","151.04761904761907"
"16","150.33333333333331"
"17","144.1904761904762"
"18","147.33333333333337"
"19","147.2857142857143"
"20","144.33333333333331"
"21","144.28571428571428"
"22","152.33333333333337"
"23","151.95238095238096"
"24","142.7619047619048"
"25","138.33333333333331"
"26","144.28571428571425"
"27","146.66666666666663"
"28","148.04761904761907"
"29","141.23809523809524"
"30","146.57142857142856"
"31","143.57142857142858"
"32","145.0"
"33","139.14285714285717"
"34","151.0"
"35","145.14285714285714"
"36","156.14285714285717"
"37","143.57142857142858"
"38","148.04761904761904"
"39","138.33333333333334"
"40","144.33333333333334"
"41","139.14285714285714"
"42","142.80952380952382"
"43","141.2857142857143"
"44","142.0952380952381"
"45","139.9047619047619"
"46","150.19047619047618"
"47","145.23809523809524"
"48","135.19047619047618"
"49","138.42857142857144"
"50","141.28571428571433"
"51","145.14285714285708"
"52","140.57142857142858"
"53","141.33333333333331"
"54","140.71428571428572"
"55","139.66666666666663"
"56","143.61904761904762"
"57","146.52380952380952"
"58","151.76190476190476"
"59","147.95238095238096"
"60","146.28571428571428"
"61","146.76190476190476"
"62","151.5238095238095"
"63","147.14285714285714"
"64","147.85714285714286"
"65","150.33333333333331"
"66","148.71428571428572"
"67","145.85714285714286"
"68","147.1428571428571"
"69","150.42857142857142"
"70","138.28571428571428"
"71","150.23809523809527"
"72","148.8095238095238"
"73","143.61904761904765"
"74","146.47619047619048"
"75","143.42857142857142"
"76","142.9047619047619"
"77","142.1904761904762"
"78","139.76190476190476"
"79","143.7142857142857"
"80","150.28571428571425"
"81","139.7619047619048"
"82","150.23809523809524"
"83","143.61904761904765"
"84","140.52380952380955"
"85","145.80952380952382"
"86","142.04761904761907"
"87","145.04761904761904"
"88","143.76190476190476"
"89","141.33333333333331"
"90","142.76190476190476"
"91","144.33333333333334"
"92","141.23809523809524"
"93","139.14285714285717"
"94","151.0"
"95","141.99999999999997"
"96","152.61904761904762"
"97","161.33333333333334"
"98","162.9047619047619"
"99","159.9047619047619"
"100","167.28571428571433"
"101","166.85714285714286"
"102","160.66666666666666"
"103","167.47619047619048"
"104","155.952380952381"
"105","160.19047619047618"
"106","164.4285714285714"
"107","167.42857142857142"
"108","155.47619047619048"
"109","164.2857142857143"
"110","168.1904761904762"
"111","160.76190476190476"
"112","156.80952380952382"
"113","162.99999999999997"
"114","165.95238095238093"
"115","162.90476190476193"
"116","171.85714285714283"
"117","171.8571428571429"
"118","164.47619047619045"
"119","166.42857142857142"
"120","163.09523809523805"
"121","165.0"
"122","158.57142857142853"
"123","162.14285714285717"
"124","165.95238095238096"
"125","162.85714285714283"
"126","163.0"
"127","161.52380952380955"
"128","162.9047619047619"
"129","170.2857142857143"
"130","154.00000000000006"
"131","170.4285714285714"
"132","158.3809523809524"
"133","164.42857142857144"
"134","164.42857142857144"
"135","159.80952380952385"
"136","162.99999999999997"
"137","161.42857142857144"
"138","167.3333333333333"
"139","163.71428571428572"
"140","153.95238095238096"
"141","159.04761904761904"
"142","157.0952380952381"
"143","155.42857142857144"
"144","159.14285714285717"
"145","157.00000000000003"
"146","160.0"
"147","162.85714285714286"
"148","164.52380952380952"
"149","160.04761904761904"
"150","159.04761904761904"
"151","165.1428571428571"
"152","153.33333333333331"
"153","158.42857142857142"
"154","156.1904761904762"
"155","163.71428571428572"
"156","162.90476190476187"
"157","167.3809523809524"
"158","168.0952380952381"
"159","160.76190476190476"
"160","160.6190476190476"
"161","165.04761904761907"
"162","164.42857142857144"
"163","169.66666666666666"
"164","162.33333333333334"
"165","156.1904761904762"
"166","166.6190476190476"
"167","158.4285714285714"
"168","164.33333333333334"
"169","161.47619047619048"
"170","168.0476190476191"
"171","164.52380952380955"
"172","162.09523809523813"
"173","160.76190476190476"
"174","156.8095238095238"
"175","160.0"
"176","159.19047619047618"
"177","170.28571428571428"
"178","162.95238095238096"
"179","153.23809523809518"
"180","162.0952380952381"
"181","162.09523809523813"
"182","157.04761904761898"
"183","162.14285714285717"
"184","153.23809523809524"
"185","159.19047619047623"
"186","162.1904761904762"
"187","164.33333333333334"
"188","160.00000000000003"
"189","159.95238095238096"
"190","162.85714285714283"
"191","159.95238095238093"
"192","156.19047619047615"
"193","159.95238095238093"
"194","169.47619047619048"
"195","182.42857142857142"
"196","194.85714285714286"
"197","188.85714285714283"
"198","182.3809523809524"
"199","182.04761904761907"
"200","187.42857142857144"
"201","181.61904761904762"
"202","186.0"
"203","182.33333333333331"
"204","182.1428571428572"
"205","189.66666666666669"
"206","184.61904761904762"
"207","186.7619047619048"
"208","188.0"
"209","188.95238095238096"
"210","183.8095238095238"
"211","182.19047619047618"
"212","186.76190476190476"
"213","188.19047619047618"
"214","185.1428571428571"
"215","177.0476190476191"
"216","182.95238095238096"
