"S value","Time taken"
"0","1952.0000000000005"
"1","1910.4761904761904"
"2","1850.7142857142858"
"3","1755.5238095238096"
"4","1774.8095238095239"
"5","1739.285714285714"
"6","1737.5238095238096"
"7","1728.0952380952383"
"8","1724.2380952380954"
"9","1716.7619047619046"
"10","1730.142857142857"
"11","1738.5714285714284"
"12","1724.3809523809525"
"13","1693.7619047619048"
"14","1654.2857142857142"
"15","1630.7142857142858"
"16","1681.095238095238"
"17","1679.619047619048"
"18","1651.5714285714287"
"19","1638.0"
"20","1712.285714285714"
"21","1684.095238095238"
"22","1710.1428571428573"
"23","1691.571428571429"
"24","1672.2380952380952"
"25","1658.0952380952383"
"26","1690.0"
"27","1670.7142857142856"
"28","1625.3809523809527"
"29","1629.904761904762"
"30","1609.9523809523812"
"31","1631.9999999999998"
"32","1613.4761904761904"
"33","1603.8095238095239"
"34","1631.3809523809525"
"35","1608.142857142857"
"36","1628.238095238095"
"37","1651.3809523809523"
"38","1596.4285714285718"
"39","1671.2380952380952"
"40","1657.2857142857142"
"41","1632.0"
"42","1672.1428571428573"
"43","1629.904761904762"
"44","1635.7142857142856"
"45","1639.4761904761906"
"46","1624.6666666666665"
"47","1620.047619047619"
"48","1596.9523809523807"
"49","1619.3809523809523"
"50","1620.1904761904761"
"51","1623.3333333333333"
"52","1615.4761904761906"
"53","1593.4285714285713"
"54","1622.4761904761904"
"55","1599.2380952380954"
"56","1632.904761904762"
"57","1759.142857142857"
"58","1691.4285714285718"
"59","1694.6190476190475"
"60","1670.0"
"61","1746.6666666666665"
"62","1681.0476190476188"
"63","1705.619047619048"
"64","1708.7142857142858"
"65","1666.095238095238"
"66","1672.3809523809523"
"67","1719.7619047619046"
"68","1663.8095238095239"
"69","1692.3333333333333"
"70","1707.8571428571433"
"71","1652.904761904762"
"72","1736.9523809523807"
"73","1701.9523809523812"
"74","1690.095238095238"
"75","1666.2380952380952"
"76","1632.047619047619"
"77","1662.6190476190477"
"78","1700.3809523809525"
"79","1711.6190476190475"
"80","1711.7619047619048"
"81","1716.0000000000002"
"82","1691.5714285714284"
"83","1725.7619047619046"
"84","1660.3809523809523"
"85","1742.238095238095"
"86","1700.4285714285713"
