"S value","Time taken"
"0","879.4761904761905"
"1","853.9523809523811"
"2","830.8571428571428"
"3","810.1428571428571"
"4","809.3333333333334"
"5","830.952380952381"
"6","771.3333333333334"
"7","781.1428571428571"
"8","789.9523809523812"
"9","788.4761904761905"
"10","797.4285714285716"
"11","789.9047619047617"
"12","790.6666666666669"
"13","767.7142857142857"
"14","775.8571428571429"
"15","773.5238095238095"
"16","763.2380952380951"
"17","749.8095238095237"
"18","755.8095238095237"
"19","761.7619047619048"
"20","737.8571428571429"
"21","773.5714285714287"
"22","762.5714285714284"
"23","762.4761904761906"
"24","773.5714285714288"
"25","769.952380952381"
"26","769.1904761904761"
"27","750.5238095238095"
"28","754.3333333333335"
"29","760.1904761904761"
"30","755.7619047619048"
"31","757.2380952380952"
"32","741.6666666666666"
"33","760.2380952380952"
"34","762.5714285714287"
"35","737.1428571428572"
"36","729.7142857142857"
"37","767.8571428571429"
"38","759.4285714285714"
"39","757.1428571428571"
"40","746.2857142857142"
"41","761.7619047619048"
"42","754.1428571428571"
"43","742.4285714285716"
"44","730.4761904761904"
"45","733.3809523809524"
"46","755.7619047619047"
"47","760.142857142857"
"48","743.1904761904761"
"49","763.1428571428571"
"50","741.7619047619048"
"51","732.6666666666666"
"52","755.0952380952382"
"53","736.4285714285714"
"54","738.7619047619047"
"55","732.6190476190476"
"56","731.1904761904761"
"57","723.1428571428572"
"58","749.0952380952381"
"59","735.0"
"60","741.6190476190476"
"61","760.2380952380954"
"62","723.047619047619"
"63","736.4285714285713"
"64","757.3333333333333"
"65","714.8571428571429"
"66","730.3809523809524"
"67","743.2380952380951"
"68","745.3809523809525"
"69","751.2857142857143"
"70","734.1904761904761"
"71","752.7142857142858"
"72","731.2857142857142"
"73","749.9047619047618"
"74","754.9047619047619"
"75","749.8095238095239"
"76","749.1904761904761"
"77","740.0476190476192"
"78","748.4761904761905"
"79","743.0952380952381"
"80","750.6190476190475"
"81","752.8571428571428"
"82","740.0476190476189"
"83","727.5714285714284"
"84","729.6190476190477"
"85","733.4285714285713"
"86","738.6190476190477"
"87","754.3333333333333"
"88","740.9047619047618"
"89","735.5714285714286"
"90","751.3333333333334"
"91","733.5238095238096"
"92","723.8571428571428"
"93","752.047619047619"
"94","743.809523809524"
"95","746.2857142857142"
"96","739.2857142857143"
"97","749.8095238095237"
"98","757.1904761904761"
"99","758.1428571428573"
"100","758.6666666666666"
"101","730.3333333333334"
"102","728.2380952380953"
"103","740.1428571428571"
"104","761.8095238095239"
"105","747.5238095238095"
"106","734.2380952380952"
"107","746.1904761904761"
"108","757.1428571428571"
"109","840.6190476190475"
"110","843.5714285714288"
"111","848.7619047619047"
"112","874.0952380952381"
"113","856.142857142857"
"114","858.5714285714286"
"115","859.1904761904763"
"116","821.8571428571429"
"117","827.0476190476189"
"118","833.9047619047619"
"119","829.2857142857143"
"120","833.190476190476"
"121","850.3809523809523"
"122","859.857142857143"
"123","840.5714285714286"
"124","851.8571428571429"
"125","845.3333333333334"
"126","833.9047619047619"
"127","826.8571428571429"
"128","868.1904761904761"
"129","861.1428571428572"
"130","844.190476190476"
"131","853.1428571428572"
"132","823.4285714285716"
"133","822.7619047619048"
"134","851.8095238095239"
"135","840.4285714285713"
"136","842.4761904761904"
"137","851.2380952380953"
"138","847.047619047619"
"139","833.047619047619"
"140","856.9523809523811"
"141","854.7142857142856"
"142","855.4285714285714"
"143","839.1904761904763"
"144","827.7619047619046"
"145","821.3333333333335"
"146","863.5714285714284"
"147","824.952380952381"
"148","837.3809523809525"
"149","868.1428571428571"
"150","859.0952380952382"
"151","850.9047619047619"
"152","836.7619047619048"
"153","838.3809523809524"
"154","846.2380952380951"
"155","831.6190476190476"
"156","848.7619047619048"
"157","834.7142857142856"
"158","826.2380952380952"
"159","861.3809523809524"
"160","839.0952380952382"
"161","832.3809523809524"
"162","838.3333333333333"
"163","844.2857142857143"
"164","832.3333333333333"
"165","839.142857142857"
"166","842.6666666666666"
"167","832.4761904761905"
"168","874.0476190476189"
"169","842.0952380952383"
"170","839.047619047619"
"171","845.7619047619048"
"172","830.1428571428571"
"173","856.2380952380954"
"174","833.0952380952382"
"175","840.6190476190477"
"176","826.5714285714287"
"177","832.3333333333335"
"178","819.0476190476192"
"179","836.2380952380951"
"180","832.952380952381"
"181","840.4761904761905"
"182","844.3809523809523"
"183","841.3809523809523"
"184","835.4285714285716"
"185","835.3333333333335"
"186","859.2380952380953"
"187","855.4761904761904"
"188","856.9047619047618"
"189","844.2380952380952"
"190","841.4761904761905"
"191","839.7619047619048"
"192","834.5238095238095"
"193","831.5714285714286"
"194","818.2857142857142"
"195","824.3809523809523"
"196","859.8571428571425"
"197","853.9047619047618"
"198","838.4761904761906"
"199","841.1904761904761"
"200","854.6666666666666"
"201","856.3333333333333"
"202","831.7619047619048"
"203","855.2857142857142"
"204","835.2380952380953"
"205","832.5714285714284"
"206","830.9047619047617"
"207","837.5714285714286"
"208","815.1428571428572"
"209","816.1904761904761"
"210","839.0000000000001"
"211","819.7142857142856"
"212","846.5238095238095"
"213","841.3809523809525"
"214","839.9047619047618"
"215","830.8095238095239"
"216","831.6666666666667"
"217","793.6666666666667"
"218","827.1904761904764"
"219","958.7619047619047"
"220","964.1428571428571"
"221","936.5238095238096"
"222","920.7619047619047"
"223","935.142857142857"
"224","941.0"
"225","916.4285714285714"
"226","914.2857142857143"
"227","951.1904761904763"
"228","955.2380952380952"
"229","906.6666666666666"
"230","930.6666666666667"
"231","964.1428571428571"
"232","915.047619047619"
"233","928.3809523809523"
"234","909.0476190476192"
"235","920.857142857143"
"236","911.9047619047619"
"237","876.3333333333333"
"238","926.952380952381"
"239","943.3809523809525"
"240","952.7619047619047"
"241","926.1904761904763"
"242","908.952380952381"
"243","938.7142857142859"
"244","897.809523809524"
"245","906.2380952380951"
"246","932.0952380952382"
"247","892.6190476190476"
"248","918.5238095238095"
"249","918.0"
