"S value","Time taken"
"0","1305.4285714285716"
"1","1260.2857142857138"
"2","1229.6666666666665"
"3","1223.6190476190473"
"4","1161.857142857143"
"5","1162.0"
"6","1180.428571428571"
"7","1158.1428571428569"
"8","1156.7619047619048"
"9","1112.8095238095234"
"10","1133.0"
"11","1132.047619047619"
"12","1141.904761904762"
"13","1164.952380952381"
"14","1135.095238095238"
"15","1116.6666666666667"
"16","1109.8095238095236"
"17","1114.238095238095"
"18","1138.1904761904761"
"19","1093.4761904761901"
"20","1099.5238095238094"
"21","1099.4761904761906"
"22","1088.9523809523807"
"23","1101.6666666666665"
"24","1100.1904761904761"
"25","1106.095238095238"
"26","1111.2857142857144"
"27","1083.8571428571427"
"28","1084.4285714285713"
"29","1093.4285714285716"
"30","1100.3333333333333"
"31","1100.1428571428573"
"32","1120.809523809524"
"33","1117.3809523809523"
"34","1092.8571428571427"
"35","1092.6190476190475"
"36","1094.2857142857144"
"37","1103.9047619047617"
"38","1080.0952380952383"
"39","1105.5238095238094"
"40","1136.047619047619"
"41","1097.2380952380952"
"42","1113.5238095238094"
"43","1129.0476190476193"
"44","1113.6190476190477"
"45","1132.9999999999998"
"46","1093.4761904761901"
"47","1102.5238095238094"
"48","1101.6190476190477"
"49","1125.3809523809523"
"50","1096.4761904761906"
"51","1128.4285714285713"
"52","1115.1904761904766"
"53","1115.7619047619046"
"54","1111.4761904761904"
"55","1096.5238095238094"
"56","1103.857142857143"
"57","1113.6190476190475"
"58","1117.190476190476"
"59","1076.3809523809525"
"60","1083.7619047619048"
"61","1102.3809523809525"
"62","1109.9047619047622"
"63","1138.1428571428569"
"64","1100.0952380952383"
"65","1099.5238095238094"
"66","1094.142857142857"
"67","1103.2857142857144"
"68","1103.0952380952383"
"69","1122.3809523809523"
"70","1105.3333333333333"
"71","1095.0"
"72","1101.7142857142858"
"73","1077.7619047619044"
"74","1133.0"
"75","1105.4285714285713"
"76","1107.6666666666672"
"77","1097.1904761904764"
"78","1130.714285714286"
"79","1164.3333333333333"
"80","1128.9523809523812"
"81","1144.1904761904761"
"82","1165.0"
"83","1169.285714285714"
"84","1141.1428571428573"
"85","1171.6190476190477"
"86","1125.4761904761906"
"87","1160.4761904761904"
"88","1184.2380952380952"
"89","1126.2380952380956"
"90","1115.7142857142858"
"91","1096.4285714285713"
"92","1172.2857142857142"
"93","1119.4761904761906"
"94","1155.9999999999998"
"95","1138.047619047619"
"96","1149.2857142857142"
"97","1171.6666666666665"
"98","1127.6666666666665"
"99","1160.5238095238096"
"100","1135.2380952380952"
"101","1136.4761904761904"
"102","1158.1904761904764"
"103","1137.3333333333333"
"104","1142.4761904761904"
"105","1182.1428571428576"
"106","1114.2857142857142"
"107","1151.5714285714284"
"108","1157.3809523809523"
"109","1153.6666666666665"
"110","1144.8571428571431"
"111","1140.428571428571"
"112","1144.0"
"113","1141.2857142857144"
"114","1168.5238095238096"
"115","1184.3333333333335"
"116","1147.0952380952378"
"117","1156.6190476190477"
"118","1142.8095238095236"
"119","1173.0000000000002"
"120","1161.9523809523812"
"121","1168.6666666666667"
"122","1146.2857142857144"
"123","1133.7142857142856"
"124","1127.8095238095239"
"125","1155.0476190476186"
"126","1159.0000000000002"
"127","1141.761904761905"
"128","1161.2380952380952"
"129","1148.4285714285716"
"130","1107.7142857142858"
"131","1161.857142857143"
"132","1185.7619047619048"
"133","1141.8095238095239"
"134","1135.904761904762"
"135","1141.1904761904764"
"136","1126.142857142857"
"137","1167.952380952381"
"138","1162.7142857142858"
"139","1144.7142857142856"
"140","1121.7142857142858"
"141","1156.7142857142856"
"142","1161.1904761904764"
"143","1167.7619047619048"
"144","1156.8095238095236"
"145","1148.5238095238096"
"146","1105.3809523809527"
"147","1141.0952380952378"
"148","1150.047619047619"
"149","1127.7142857142856"
"150","1147.809523809524"
"151","1132.952380952381"
"152","1117.2380952380952"
"153","1126.3333333333333"
"154","1144.761904761905"
"155","1144.2380952380952"
"156","1151.428571428571"
"157","1197.6190476190477"
"158","1322.5714285714284"
"159","1353.904761904762"
"160","1356.904761904762"
"161","1382.095238095238"
"162","1356.8095238095239"
"163","1342.666666666667"
"164","1330.7619047619046"
"165","1371.571428571429"
"166","1397.8095238095239"
"167","1370.095238095238"
"168","1338.142857142857"
"169","1383.8095238095236"
"170","1366.380952380952"
"171","1350.8095238095239"
"172","1383.6190476190477"
"173","1327.0000000000002"
"174","1374.0"
"175","1360.4761904761904"
"176","1328.6666666666667"
"177","1345.6190476190477"
"178","1346.3809523809525"
"179","1332.190476190476"
"180","1380.6190476190475"
"181","1373.9523809523812"
"182","1351.6190476190475"
"183","1348.761904761905"
"184","1399.2857142857144"
"185","1400.7142857142858"
"186","1351.6666666666665"
"187","1343.333333333333"
"188","1368.0476190476188"
"189","1339.7142857142858"
"190","1370.9523809523812"
"191","1355.5238095238096"
"192","1365.6190476190475"
"193","1373.1904761904761"
"194","1352.3809523809525"
"195","1364.9999999999998"
"196","1353.1904761904764"
"197","1378.2857142857144"
"198","1381.2857142857142"
"199","1358.2380952380952"
"200","1349.3809523809525"
"201","1399.1904761904764"
"202","1388.047619047619"
"203","1377.7142857142858"
"204","1391.7619047619046"
"205","1374.0476190476188"
"206","1392.4285714285716"
"207","1376.904761904762"
"208","1352.904761904762"
"209","1341.2380952380954"
"210","1315.8095238095236"
"211","1360.6666666666665"
"212","1370.2380952380952"
"213","1341.0952380952383"
"214","1347.2380952380952"
"215","1310.4285714285716"
"216","1322.714285714286"
"217","1341.238095238095"
"218","1315.142857142857"
"219","1305.428571428571"
"220","1340.2857142857144"
"221","1344.9523809523814"
"222","1310.6190476190475"
"223","1323.3809523809523"
"224","1327.8095238095239"
"225","1324.761904761905"
"226","1332.2857142857144"
"227","1304.761904761905"
"228","1309.9047619047622"
"229","1304.0"
"230","1344.9999999999998"
"231","1275.6666666666663"
"232","1295.142857142857"
"233","1320.3809523809527"
"234","1306.095238095238"
"235","1279.5238095238094"
"236","1333.7619047619048"
"237","1325.6190476190475"
"238","1363.3809523809523"
"239","1323.3809523809523"
"240","1300.1904761904761"
"241","1295.952380952381"
"242","1292.6666666666665"
"243","1275.095238095238"
"244","1318.857142857143"
"245","1274.9999999999998"
"246","1321.0"
"247","1286.142857142857"
"248","1304.095238095238"
"249","1263.1428571428573"
