"S value","Number of Comparisons"
"176","1.5980579999999997E8"
"177","1.5980579999999997E8"
"178","1.5980579999999997E8"
"179","1.5980579999999997E8"
"180","1.5980579999999997E8"
"181","1.5980579999999997E8"
"182","1.5980579999999997E8"
"183","1.5980579999999997E8"
"184","1.5980579999999997E8"
"185","1.5980579999999997E8"
"186","1.5980579999999997E8"
"187","1.5980579999999997E8"
"188","1.5980579999999997E8"
"189","1.5980579999999997E8"
"190","1.5980579999999997E8"
"191","1.5980579999999997E8"
"192","1.5980579999999997E8"
"193","1.5980579999999997E8"
"194","1.5980579999999997E8"
"195","1.5980579999999997E8"
"196","1.5980579999999997E8"
"197","1.5980579999999997E8"
"198","1.5980579999999997E8"
"199","1.5980579999999997E8"
"200","1.5980579999999997E8"
"201","1.5980579999999997E8"
"202","1.5980579999999997E8"
"203","1.5980579999999997E8"
"204","1.5980579999999997E8"
"205","1.5980579999999997E8"
"206","1.5980579999999997E8"
"207","1.5980579999999997E8"
"208","1.5980579999999997E8"
"209","1.5980579999999997E8"
"210","1.5980579999999997E8"
"211","1.5980579999999997E8"
"212","1.5980579999999997E8"
"213","1.5980579999999997E8"
"214","1.5980579999999997E8"
"215","1.5980579999999997E8"
"216","1.5980579999999997E8"
"217","1.5980579999999997E8"
"218","1.5980579999999997E8"
"219","1.5980579999999997E8"
"220","1.5980579999999997E8"
"221","1.5980579999999997E8"
"222","1.5980579999999997E8"
"223","1.5980579999999997E8"
"224","1.5980579999999997E8"
"225","1.5980579999999997E8"
"226","1.5980579999999997E8"
"227","1.5980579999999997E8"
"228","1.5980579999999997E8"
"229","1.5980579999999997E8"
"230","1.5980579999999997E8"
"231","1.5980579999999997E8"
"232","1.5980579999999997E8"
"233","1.5980579999999997E8"
"234","1.5980579999999997E8"
"235","1.5980579999999997E8"
"236","1.5980579999999997E8"
"237","1.5980579999999997E8"
"238","1.5980579999999997E8"
"239","1.5980579999999997E8"
"240","1.5980579999999997E8"
"241","1.5980579999999997E8"
"242","1.5980579999999997E8"
"243","1.5980579999999997E8"
"244","1.5980579999999997E8"
"245","1.5980579999999997E8"
"246","1.5980579999999997E8"
"247","1.5980579999999997E8"
"248","1.5980579999999997E8"
"249","1.5980579999999997E8"
