"S value","Number of Comparisons"
"0","9.875277314285713E7"
"1","9.875277314285713E7"
"2","9.875287533333336E7"
"3","9.886357371428573E7"
"4","9.919709828571428E7"
"5","9.919709828571428E7"
"6","9.919709828571428E7"
"7","9.919709828571428E7"
"8","1.0105587876190475E8"
"9","1.0153168647619048E8"
"10","1.0153168647619048E8"
"11","1.0153168647619048E8"
"12","1.0153168647619048E8"
"13","1.0153168647619048E8"
"14","1.0153168647619048E8"
"15","1.0153168647619048E8"
"16","1.0153168647619048E8"
"17","1.0629846819047618E8"
"18","1.0875724966666667E8"
"19","1.0875724966666667E8"
"20","1.0875724966666667E8"
"21","1.0875724966666667E8"
"22","1.0875724966666667E8"
"23","1.0875724966666667E8"
"24","1.0875724966666667E8"
"25","1.0875724966666667E8"
"26","1.0875724966666667E8"
"27","1.0875724966666667E8"
"28","1.0875724966666667E8"
"29","1.0875724966666667E8"
"30","1.0875724966666667E8"
"31","1.0875724966666667E8"
"32","1.0875724966666667E8"
"33","1.0875724966666667E8"
"34","1.0875724966666667E8"
"35","1.151839032857143E8"
"36","1.2654974585714285E8"
"37","1.2654974585714285E8"
"38","1.2654974585714285E8"
"39","1.2654974585714285E8"
"40","1.2654974585714285E8"
"41","1.2654974585714285E8"
"42","1.2654974585714285E8"
"43","1.2654974585714285E8"
"44","1.2654974585714285E8"
"45","1.2654974585714285E8"
"46","1.2654974585714285E8"
"47","1.2654974585714285E8"
"48","1.2654974585714285E8"
"49","1.2654974585714285E8"
"50","1.2654974585714285E8"
"51","1.2654974585714285E8"
"52","1.2654974585714285E8"
"53","1.2654974585714285E8"
"54","1.2654974585714285E8"
"55","1.2654974585714285E8"
"56","1.2654974585714285E8"
"57","1.2654974585714285E8"
"58","1.2654974585714285E8"
"59","1.2654974585714285E8"
"60","1.2654974585714285E8"
"61","1.2654974585714285E8"
"62","1.2654974585714285E8"
"63","1.2654974585714285E8"
"64","1.2654974585714285E8"
"65","1.2654974585714285E8"
"66","1.2654974585714285E8"
"67","1.2654974585714285E8"
"68","1.2654974585714285E8"
"69","1.2654974585714285E8"
"70","1.2654974585714285E8"
"71","1.2654974585714285E8"
"72","1.5595425309523812E8"
"73","1.660536175238095E8"
"74","1.660536175238095E8"
"75","1.660536175238095E8"
"76","1.660536175238095E8"
"77","1.660536175238095E8"
"78","1.660536175238095E8"
"79","1.660536175238095E8"
"80","1.660536175238095E8"
"81","1.660536175238095E8"
"82","1.660536175238095E8"
"83","1.660536175238095E8"
"84","1.660536175238095E8"
"85","1.660536175238095E8"
"86","1.660536175238095E8"
"87","1.660536175238095E8"
"88","1.660536175238095E8"
"89","1.660536175238095E8"
"90","1.660536175238095E8"
"91","1.660536175238095E8"
"92","1.660536175238095E8"
"93","1.660536175238095E8"
"94","1.660536175238095E8"
"95","1.660536175238095E8"
"96","1.660536175238095E8"
"97","1.660536175238095E8"
"98","1.660536175238095E8"
"99","1.660536175238095E8"
"100","1.660536175238095E8"
"101","1.660536175238095E8"
"102","1.660536175238095E8"
"103","1.660536175238095E8"
"104","1.660536175238095E8"
"105","1.660536175238095E8"
"106","1.660536175238095E8"
"107","1.660536175238095E8"
"108","1.660536175238095E8"
"109","1.660536175238095E8"
"110","1.660536175238095E8"
"111","1.660536175238095E8"
"112","1.660536175238095E8"
"113","1.660536175238095E8"
"114","1.660536175238095E8"
"115","1.660536175238095E8"
"116","1.660536175238095E8"
"117","1.660536175238095E8"
"118","1.660536175238095E8"
"119","1.660536175238095E8"
"120","1.660536175238095E8"
"121","1.660536175238095E8"
"122","1.660536175238095E8"
"123","1.660536175238095E8"
"124","1.660536175238095E8"
"125","1.660536175238095E8"
"126","1.660536175238095E8"
"127","1.660536175238095E8"
"128","1.660536175238095E8"
"129","1.660536175238095E8"
"130","1.660536175238095E8"
"131","1.660536175238095E8"
"132","1.660536175238095E8"
"133","1.660536175238095E8"
"134","1.660536175238095E8"
"135","1.660536175238095E8"
"136","1.660536175238095E8"
"137","1.660536175238095E8"
"138","1.660536175238095E8"
"139","1.660536175238095E8"
"140","1.660536175238095E8"
"141","1.660536175238095E8"
"142","1.660536175238095E8"
"143","1.660536175238095E8"
"144","1.660536175238095E8"
"145","2.0739464976190478E8"
"146","2.4936141723809522E8"
"147","2.4936141723809522E8"
"148","2.4936141723809522E8"
"149","2.4936141723809522E8"
"150","2.4936141723809522E8"
"151","2.4936141723809522E8"
"152","2.4936141723809522E8"
"153","2.4936141723809522E8"
"154","2.4936141723809522E8"
"155","2.4936141723809522E8"
"156","2.4936141723809522E8"
"157","2.4936141723809522E8"
"158","2.4936141723809522E8"
"159","2.4936141723809522E8"
"160","2.4936141723809522E8"
"161","2.4936141723809522E8"
"162","2.4936141723809522E8"
"163","2.4936141723809522E8"
"164","2.4936141723809522E8"
"165","2.4936141723809522E8"
"166","2.4936141723809522E8"
"167","2.4936141723809522E8"
"168","2.4936141723809522E8"
"169","2.4936141723809522E8"
"170","2.4936141723809522E8"
"171","2.4936141723809522E8"
"172","2.4936141723809522E8"
"173","2.4936141723809522E8"
"174","2.4936141723809522E8"
"175","2.4936141723809522E8"
"176","2.4936141723809522E8"
"177","2.4936141723809522E8"
"178","2.4936141723809522E8"
"179","2.4936141723809522E8"
"180","2.4936141723809522E8"
"181","2.4936141723809522E8"
"182","2.4936141723809522E8"
"183","2.4936141723809522E8"
"184","2.4936141723809522E8"
"185","2.4936141723809522E8"
"186","2.4936141723809522E8"
"187","2.4936141723809522E8"
"188","2.4936141723809522E8"
"189","2.4936141723809522E8"
"190","2.4936141723809522E8"
"191","2.4936141723809522E8"
"192","2.4936141723809522E8"
"193","2.4936141723809522E8"
"194","2.4936141723809522E8"
"195","2.4936141723809522E8"
"196","2.4936141723809522E8"
"197","2.4936141723809522E8"
"198","2.4936141723809522E8"
"199","2.4936141723809522E8"
"200","2.4936141723809522E8"
"201","2.4936141723809522E8"
"202","2.4936141723809522E8"
"203","2.4936141723809522E8"
"204","2.4936141723809522E8"
"205","2.4936141723809522E8"
"206","2.4936141723809522E8"
"207","2.4936141723809522E8"
"208","2.4936141723809522E8"
"209","2.4936141723809522E8"
"210","2.4936141723809522E8"
"211","2.4936141723809522E8"
"212","2.4936141723809522E8"
"213","2.4936141723809522E8"
"214","2.4936141723809522E8"
"215","2.4936141723809522E8"
"216","2.4936141723809522E8"
