"S value","Number of Comparisons"
"0","1.8863657952380952E8"
"1","1.8863657952380952E8"
"2","1.886365922857143E8"
"3","1.890579E8"
"4","1.8928432871428573E8"
"5","1.8928432871428573E8"
"6","1.8928432871428573E8"
"7","1.9122627452380952E8"
"8","1.9295751252380955E8"
"9","1.9295751252380955E8"
"10","1.9295751252380955E8"
"11","1.9295751252380955E8"
"12","1.9295751252380955E8"
"13","1.9295751252380955E8"
"14","1.9295751252380955E8"
"15","1.9519475123809528E8"
"16","2.0462136985714287E8"
"17","2.0462136985714287E8"
"18","2.0462136985714287E8"
"19","2.0462136985714287E8"
"20","2.0462136985714287E8"
"21","2.0462136985714287E8"
"22","2.0462136985714287E8"
"23","2.0462136985714287E8"
"24","2.0462136985714287E8"
"25","2.0462136985714287E8"
"26","2.0462136985714287E8"
"27","2.0462136985714287E8"
"28","2.0462136985714287E8"
"29","2.0462136985714287E8"
"30","2.0462136985714287E8"
"31","2.0462136985714287E8"
"32","2.167583681904762E8"
"33","2.339583572380952E8"
"34","2.339583572380952E8"
"35","2.339583572380952E8"
"36","2.339583572380952E8"
"37","2.339583572380952E8"
"38","2.339583572380952E8"
"39","2.339583572380952E8"
"40","2.339583572380952E8"
"41","2.339583572380952E8"
"42","2.339583572380952E8"
"43","2.339583572380952E8"
"44","2.339583572380952E8"
"45","2.339583572380952E8"
"46","2.339583572380952E8"
"47","2.339583572380952E8"
"48","2.339583572380952E8"
"49","2.339583572380952E8"
"50","2.339583572380952E8"
"51","2.339583572380952E8"
"52","2.339583572380952E8"
"53","2.339583572380952E8"
"54","2.339583572380952E8"
"55","2.339583572380952E8"
"56","2.339583572380952E8"
"57","2.339583572380952E8"
"58","2.339583572380952E8"
"59","2.339583572380952E8"
"60","2.339583572380952E8"
"61","2.339583572380952E8"
"62","2.339583572380952E8"
"63","2.339583572380952E8"
"64","2.339583572380952E8"
"65","2.339583572380952E8"
"66","2.9028642204761904E8"
"67","2.997175521428571E8"
"68","2.997175521428571E8"
"69","2.997175521428571E8"
"70","2.997175521428571E8"
"71","2.997175521428571E8"
"72","2.997175521428571E8"
"73","2.997175521428571E8"
"74","2.997175521428571E8"
"75","2.997175521428571E8"
"76","2.997175521428571E8"
"77","2.997175521428571E8"
"78","2.997175521428571E8"
"79","2.997175521428571E8"
"80","2.997175521428571E8"
"81","2.997175521428571E8"
"82","2.997175521428571E8"
"83","2.997175521428571E8"
"84","2.997175521428571E8"
"85","2.997175521428571E8"
"86","2.997175521428571E8"
"87","2.997175521428571E8"
"88","2.997175521428571E8"
"89","2.997175521428571E8"
"90","2.997175521428571E8"
"91","2.997175521428571E8"
