"S value","Number of Comparisons"
"109","2.108890563333333E8"
"110","2.108890563333333E8"
"111","2.108890563333333E8"
"112","2.108890563333333E8"
"113","2.108890563333333E8"
"114","2.108890563333333E8"
"115","2.108890563333333E8"
"116","2.108890563333333E8"
"117","2.108890563333333E8"
"118","2.108890563333333E8"
"119","2.108890563333333E8"
"120","2.108890563333333E8"
"121","2.108890563333333E8"
"122","2.108890563333333E8"
"123","2.108890563333333E8"
"124","2.108890563333333E8"
"125","2.108890563333333E8"
"126","2.108890563333333E8"
"127","2.108890563333333E8"
"128","2.108890563333333E8"
"129","2.108890563333333E8"
"130","2.108890563333333E8"
"131","2.108890563333333E8"
"132","2.108890563333333E8"
"133","2.108890563333333E8"
"134","2.108890563333333E8"
"135","2.108890563333333E8"
"136","2.108890563333333E8"
"137","2.108890563333333E8"
"138","2.108890563333333E8"
"139","2.108890563333333E8"
"140","2.108890563333333E8"
"141","2.108890563333333E8"
"142","2.108890563333333E8"
"143","2.108890563333333E8"
"144","2.108890563333333E8"
"145","2.108890563333333E8"
"146","2.108890563333333E8"
"147","2.108890563333333E8"
"148","2.108890563333333E8"
"149","2.108890563333333E8"
"150","2.108890563333333E8"
"151","2.108890563333333E8"
"152","2.108890563333333E8"
"153","2.108890563333333E8"
"154","2.108890563333333E8"
"155","2.108890563333333E8"
"156","2.108890563333333E8"
"157","2.108890563333333E8"
"158","2.108890563333333E8"
"159","2.108890563333333E8"
"160","2.108890563333333E8"
"161","2.108890563333333E8"
"162","2.108890563333333E8"
"163","2.108890563333333E8"
"164","2.108890563333333E8"
"165","2.108890563333333E8"
"166","2.108890563333333E8"
"167","2.108890563333333E8"
"168","2.108890563333333E8"
"169","2.2084500419047618E8"
"170","3.251309494285714E8"
"171","3.251309494285714E8"
"172","3.251309494285714E8"
"173","3.251309494285714E8"
"174","3.251309494285714E8"
"175","3.251309494285714E8"
"176","3.251309494285714E8"
"177","3.251309494285714E8"
"178","3.251309494285714E8"
"179","3.251309494285714E8"
"180","3.251309494285714E8"
"181","3.251309494285714E8"
"182","3.251309494285714E8"
"183","3.251309494285714E8"
"184","3.251309494285714E8"
"185","3.251309494285714E8"
"186","3.251309494285714E8"
"187","3.251309494285714E8"
"188","3.251309494285714E8"
"189","3.251309494285714E8"
"190","3.251309494285714E8"
"191","3.251309494285714E8"
"192","3.251309494285714E8"
"193","3.251309494285714E8"
"194","3.251309494285714E8"
"195","3.251309494285714E8"
"196","3.251309494285714E8"
"197","3.251309494285714E8"
"198","3.251309494285714E8"
"199","3.251309494285714E8"
"200","3.251309494285714E8"
"201","3.251309494285714E8"
"202","3.251309494285714E8"
"203","3.251309494285714E8"
"204","3.251309494285714E8"
"205","3.251309494285714E8"
"206","3.251309494285714E8"
"207","3.251309494285714E8"
"208","3.251309494285714E8"
"209","3.251309494285714E8"
"210","3.251309494285714E8"
"211","3.251309494285714E8"
"212","3.251309494285714E8"
"213","3.251309494285714E8"
"214","3.251309494285714E8"
"215","3.251309494285714E8"
"216","3.251309494285714E8"
"217","3.251309494285714E8"
"218","3.251309494285714E8"
"219","3.251309494285714E8"
"220","3.251309494285714E8"
"221","3.251309494285714E8"
"222","3.251309494285714E8"
"223","3.251309494285714E8"
"224","3.251309494285714E8"
"225","3.251309494285714E8"
"226","3.251309494285714E8"
"227","3.251309494285714E8"
"228","3.251309494285714E8"
"229","3.251309494285714E8"
"230","3.251309494285714E8"
"231","3.251309494285714E8"
"232","3.251309494285714E8"
"233","3.251309494285714E8"
"234","3.251309494285714E8"
"235","3.251309494285714E8"
"236","3.251309494285714E8"
"237","3.251309494285714E8"
"238","3.251309494285714E8"
"239","3.251309494285714E8"
"240","3.251309494285714E8"
"241","3.251309494285714E8"
"242","3.251309494285714E8"
"243","3.251309494285714E8"
"244","3.251309494285714E8"
"245","3.251309494285714E8"
"246","3.251309494285714E8"
"247","3.251309494285714E8"
"248","3.251309494285714E8"
"249","3.251309494285714E8"
