"S value","Number of Comparisons"
"155","1.2232377642857143E8"
"156","1.2232377642857143E8"
"157","1.2232377642857143E8"
"158","1.2232377642857143E8"
"159","1.2232377642857143E8"
"160","1.2232377642857143E8"
"161","1.2232377642857143E8"
"162","1.2232377642857143E8"
"163","1.2232377642857143E8"
"164","1.2232377642857143E8"
"165","1.2232377642857143E8"
"166","1.2232377642857143E8"
"167","1.2232377642857143E8"
"168","1.2232377642857143E8"
"169","1.2232377642857143E8"
"170","1.2232377642857143E8"
"171","1.2232377642857143E8"
"172","1.2232377642857143E8"
"173","1.2232377642857143E8"
"174","1.2232377642857143E8"
"175","1.2232377642857143E8"
"176","1.2232377642857143E8"
"177","1.2232377642857143E8"
"178","1.2232377642857143E8"
"179","1.2232377642857143E8"
"180","1.2232377642857143E8"
"181","1.2232377642857143E8"
"182","1.2232377642857143E8"
"183","1.2232377642857143E8"
"184","1.2232377642857143E8"
"185","1.2232377642857143E8"
"186","1.2232377642857143E8"
"187","1.2232377642857143E8"
"188","1.2232377642857143E8"
"189","1.2232377642857143E8"
"190","1.2232377642857143E8"
"191","1.2232377642857143E8"
"192","1.2232377642857143E8"
"193","1.2232377642857143E8"
"194","1.2232377642857143E8"
"195","1.2232377642857143E8"
"196","1.2232377642857143E8"
"197","1.2232377642857143E8"
"198","1.2232377642857143E8"
"199","1.2232377642857143E8"
"200","1.2232377642857143E8"
"201","1.2232377642857143E8"
"202","1.2232377642857143E8"
"203","1.2232377642857143E8"
"204","1.2232377642857143E8"
"205","1.2232377642857143E8"
"206","1.2232377642857143E8"
"207","1.2232377642857143E8"
"208","1.2232377642857143E8"
"209","1.2232377642857143E8"
"210","1.2232377642857143E8"
"211","1.2232377642857143E8"
"212","1.2232377642857143E8"
"213","1.2232377642857143E8"
"214","1.2232377642857143E8"
"215","1.2232377642857143E8"
"216","1.2232377642857143E8"
"217","1.2232377642857143E8"
"218","1.2232377642857143E8"
"219","1.2232377642857143E8"
"220","1.2232377642857143E8"
"221","1.2232377642857143E8"
"222","1.2232377642857143E8"
"223","1.2232377642857143E8"
"224","1.2232377642857143E8"
"225","1.2232377642857143E8"
"226","1.2232377642857143E8"
"227","1.2232377642857143E8"
"228","1.2232377642857143E8"
"229","1.2232377642857143E8"
"230","1.2232377642857143E8"
"231","1.2232377642857143E8"
"232","1.2232377642857143E8"
"233","1.2232377642857143E8"
"234","1.2232377642857143E8"
"235","1.2232377642857143E8"
"236","1.2232377642857143E8"
"237","1.2232377642857143E8"
"238","1.2232377642857143E8"
"239","1.2232377642857143E8"
"240","1.2232377642857143E8"
"241","1.2232377642857143E8"
"242","1.2232377642857143E8"
"243","1.2232377642857143E8"
"244","1.2232377642857143E8"
"245","1.2232377642857143E8"
"246","1.2232377642857143E8"
"247","1.2232377642857143E8"
"248","1.2232377642857143E8"
"249","1.2232377642857143E8"
