"S value","Number of Comparisons"
"0","1.4406786285714285E7"
"1","1.4406786285714285E7"
"2","1.4406780714285713E7"
"3","1.4410401952380951E7"
"4","1.4410401952380951E7"
"5","1.4551941285714284E7"
"6","1.4579823142857144E7"
"7","1.4579823142857144E7"
"8","1.4579823142857144E7"
"9","1.4579823142857144E7"
"10","1.4579823142857144E7"
"11","1.5065416619047618E7"
"12","1.5233812523809522E7"
"13","1.5233812523809522E7"
"14","1.5233812523809522E7"
"15","1.5233812523809522E7"
"16","1.5233812523809522E7"
"17","1.5233812523809522E7"
"18","1.5233812523809522E7"
"19","1.5233812523809522E7"
"20","1.5233812523809522E7"
"21","1.5233812523809522E7"
"22","1.5233812523809522E7"
"23","1.6189613047619047E7"
"24","1.702035595238095E7"
"25","1.702035595238095E7"
"26","1.702035595238095E7"
"27","1.702035595238095E7"
"28","1.702035595238095E7"
"29","1.702035595238095E7"
"30","1.702035595238095E7"
"31","1.702035595238095E7"
"32","1.702035595238095E7"
"33","1.702035595238095E7"
"34","1.702035595238095E7"
"35","1.702035595238095E7"
"36","1.702035595238095E7"
"37","1.702035595238095E7"
"38","1.702035595238095E7"
"39","1.702035595238095E7"
"40","1.702035595238095E7"
"41","1.702035595238095E7"
"42","1.702035595238095E7"
"43","1.702035595238095E7"
"44","1.702035595238095E7"
"45","1.702035595238095E7"
"46","1.702035595238095E7"
"47","1.7483683904761907E7"
"48","2.1196611000000007E7"
"49","2.1196611000000007E7"
"50","2.1196611000000007E7"
"51","2.1196611000000007E7"
"52","2.1196611000000007E7"
"53","2.1196611000000007E7"
"54","2.1196611000000007E7"
"55","2.1196611000000007E7"
"56","2.1196611000000007E7"
"57","2.1196611000000007E7"
"58","2.1196611000000007E7"
"59","2.1196611000000007E7"
"60","2.1196611000000007E7"
"61","2.1196611000000007E7"
"62","2.1196611000000007E7"
"63","2.1196611000000007E7"
"64","2.1196611000000007E7"
"65","2.1196611000000007E7"
"66","2.1196611000000007E7"
"67","2.1196611000000007E7"
"68","2.1196611000000007E7"
"69","2.1196611000000007E7"
"70","2.1196611000000007E7"
"71","2.1196611000000007E7"
"72","2.1196611000000007E7"
"73","2.1196611000000007E7"
"74","2.1196611000000007E7"
"75","2.1196611000000007E7"
"76","2.1196611000000007E7"
"77","2.1196611000000007E7"
"78","2.1196611000000007E7"
"79","2.1196611000000007E7"
"80","2.1196611000000007E7"
"81","2.1196611000000007E7"
"82","2.1196611000000007E7"
"83","2.1196611000000007E7"
"84","2.1196611000000007E7"
"85","2.1196611000000007E7"
"86","2.1196611000000007E7"
"87","2.1196611000000007E7"
"88","2.1196611000000007E7"
"89","2.1196611000000007E7"
"90","2.1196611000000007E7"
"91","2.1196611000000007E7"
"92","2.1196611000000007E7"
"93","2.1196611000000007E7"
"94","2.1196611000000007E7"
"95","2.1196611000000007E7"
"96","2.325344766666667E7"
"97","3.0234650095238097E7"
"98","3.0234650095238097E7"
"99","3.0234650095238097E7"
"100","3.0234650095238097E7"
"101","3.0234650095238097E7"
"102","3.0234650095238097E7"
"103","3.0234650095238097E7"
"104","3.0234650095238097E7"
"105","3.0234650095238097E7"
"106","3.0234650095238097E7"
"107","3.0234650095238097E7"
"108","3.0234650095238097E7"
"109","3.0234650095238097E7"
"110","3.0234650095238097E7"
"111","3.0234650095238097E7"
"112","3.0234650095238097E7"
"113","3.0234650095238097E7"
"114","3.0234650095238097E7"
"115","3.0234650095238097E7"
"116","3.0234650095238097E7"
"117","3.0234650095238097E7"
"118","3.0234650095238097E7"
"119","3.0234650095238097E7"
"120","3.0234650095238097E7"
"121","3.0234650095238097E7"
"122","3.0234650095238097E7"
"123","3.0234650095238097E7"
"124","3.0234650095238097E7"
"125","3.0234650095238097E7"
"126","3.0234650095238097E7"
"127","3.0234650095238097E7"
"128","3.0234650095238097E7"
"129","3.0234650095238097E7"
"130","3.0234650095238097E7"
"131","3.0234650095238097E7"
"132","3.0234650095238097E7"
"133","3.0234650095238097E7"
"134","3.0234650095238097E7"
"135","3.0234650095238097E7"
"136","3.0234650095238097E7"
"137","3.0234650095238097E7"
"138","3.0234650095238097E7"
"139","3.0234650095238097E7"
"140","3.0234650095238097E7"
"141","3.0234650095238097E7"
"142","3.0234650095238097E7"
"143","3.0234650095238097E7"
"144","3.0234650095238097E7"
"145","3.0234650095238097E7"
"146","3.0234650095238097E7"
"147","3.0234650095238097E7"
"148","3.0234650095238097E7"
"149","3.0234650095238097E7"
"150","3.0234650095238097E7"
"151","3.0234650095238097E7"
"152","3.0234650095238097E7"
"153","3.0234650095238097E7"
"154","3.0234650095238097E7"
"155","3.0234650095238097E7"
"156","3.0234650095238097E7"
"157","3.0234650095238097E7"
"158","3.0234650095238097E7"
"159","3.0234650095238097E7"
"160","3.0234650095238097E7"
"161","3.0234650095238097E7"
"162","3.0234650095238097E7"
"163","3.0234650095238097E7"
"164","3.0234650095238097E7"
"165","3.0234650095238097E7"
"166","3.0234650095238097E7"
"167","3.0234650095238097E7"
"168","3.0234650095238097E7"
"169","3.0234650095238097E7"
"170","3.0234650095238097E7"
"171","3.0234650095238097E7"
"172","3.0234650095238097E7"
"173","3.0234650095238097E7"
"174","3.0234650095238097E7"
"175","3.0234650095238097E7"
"176","3.0234650095238097E7"
"177","3.0234650095238097E7"
"178","3.0234650095238097E7"
"179","3.0234650095238097E7"
"180","3.0234650095238097E7"
"181","3.0234650095238097E7"
"182","3.0234650095238097E7"
"183","3.0234650095238097E7"
"184","3.0234650095238097E7"
"185","3.0234650095238097E7"
"186","3.0234650095238097E7"
"187","3.0234650095238097E7"
"188","3.0234650095238097E7"
"189","3.0234650095238097E7"
"190","3.0234650095238097E7"
