"S value","Number of Comparisons"
"0","6.396926376190476E7"
"1","6.396926376190476E7"
"2","6.396932509523808E7"
"3","6.3983128666666664E7"
"4","6.3983128666666664E7"
"5","6.4554448952380955E7"
"6","6.466029633333332E7"
"7","6.466029633333332E7"
"8","6.466029633333332E7"
"9","6.466029633333332E7"
"10","6.466029633333332E7"
"11","6.6630584047619045E7"
"12","6.726936561904763E7"
"13","6.726936561904763E7"
"14","6.726936561904763E7"
"15","6.726936561904763E7"
"16","6.726936561904763E7"
"17","6.726936561904763E7"
"18","6.726936561904763E7"
"19","6.726936561904763E7"
"20","6.726936561904763E7"
"21","6.726936561904763E7"
"22","6.726936561904763E7"
"23","7.124844709523812E7"
"24","7.439746976190476E7"
"25","7.439746976190476E7"
"26","7.439746976190476E7"
"27","7.439746976190476E7"
"28","7.439746976190476E7"
"29","7.439746976190476E7"
"30","7.439746976190476E7"
"31","7.439746976190476E7"
"32","7.439746976190476E7"
"33","7.439746976190476E7"
"34","7.439746976190476E7"
"35","7.439746976190476E7"
"36","7.439746976190476E7"
"37","7.439746976190476E7"
"38","7.439746976190476E7"
"39","7.439746976190476E7"
"40","7.439746976190476E7"
"41","7.439746976190476E7"
"42","7.439746976190476E7"
"43","7.439746976190476E7"
"44","7.439746976190476E7"
"45","7.439746976190476E7"
"46","7.439746976190476E7"
"47","7.699220214285715E7"
"48","9.106232880952379E7"
"49","9.106232880952379E7"
"50","9.106232880952379E7"
"51","9.106232880952379E7"
"52","9.106232880952379E7"
"53","9.106232880952379E7"
"54","9.106232880952379E7"
"55","9.106232880952379E7"
"56","9.106232880952379E7"
"57","9.106232880952379E7"
"58","9.106232880952379E7"
"59","9.106232880952379E7"
"60","9.106232880952379E7"
"61","9.106232880952379E7"
"62","9.106232880952379E7"
"63","9.106232880952379E7"
"64","9.106232880952379E7"
"65","9.106232880952379E7"
"66","9.106232880952379E7"
"67","9.106232880952379E7"
"68","9.106232880952379E7"
"69","9.106232880952379E7"
"70","9.106232880952379E7"
"71","9.106232880952379E7"
"72","9.106232880952379E7"
"73","9.106232880952379E7"
"74","9.106232880952379E7"
"75","9.106232880952379E7"
"76","9.106232880952379E7"
"77","9.106232880952379E7"
"78","9.106232880952379E7"
"79","9.106232880952379E7"
"80","9.106232880952379E7"
"81","9.106232880952379E7"
"82","9.106232880952379E7"
"83","9.106232880952379E7"
"84","9.106232880952379E7"
"85","9.106232880952379E7"
"86","9.106232880952379E7"
"87","9.106232880952379E7"
"88","9.106232880952379E7"
"89","9.106232880952379E7"
"90","9.106232880952379E7"
"91","9.106232880952379E7"
"92","9.106232880952379E7"
"93","9.106232880952379E7"
"94","9.106232880952379E7"
"95","9.106232880952379E7"
"96","1.0254313119047621E8"
"97","1.2712738676190476E8"
"98","1.2712738676190476E8"
"99","1.2712738676190476E8"
"100","1.2712738676190476E8"
"101","1.2712738676190476E8"
"102","1.2712738676190476E8"
"103","1.2712738676190476E8"
"104","1.2712738676190476E8"
"105","1.2712738676190476E8"
"106","1.2712738676190476E8"
"107","1.2712738676190476E8"
"108","1.2712738676190476E8"
"109","1.2712738676190476E8"
"110","1.2712738676190476E8"
"111","1.2712738676190476E8"
"112","1.2712738676190476E8"
"113","1.2712738676190476E8"
"114","1.2712738676190476E8"
"115","1.2712738676190476E8"
"116","1.2712738676190476E8"
"117","1.2712738676190476E8"
"118","1.2712738676190476E8"
"119","1.2712738676190476E8"
"120","1.2712738676190476E8"
"121","1.2712738676190476E8"
"122","1.2712738676190476E8"
"123","1.2712738676190476E8"
"124","1.2712738676190476E8"
"125","1.2712738676190476E8"
"126","1.2712738676190476E8"
"127","1.2712738676190476E8"
"128","1.2712738676190476E8"
"129","1.2712738676190476E8"
"130","1.2712738676190476E8"
"131","1.2712738676190476E8"
"132","1.2712738676190476E8"
"133","1.2712738676190476E8"
"134","1.2712738676190476E8"
"135","1.2712738676190476E8"
"136","1.2712738676190476E8"
"137","1.2712738676190476E8"
"138","1.2712738676190476E8"
"139","1.2712738676190476E8"
"140","1.2712738676190476E8"
"141","1.2712738676190476E8"
"142","1.2712738676190476E8"
"143","1.2712738676190476E8"
"144","1.2712738676190476E8"
"145","1.2712738676190476E8"
"146","1.2712738676190476E8"
"147","1.2712738676190476E8"
"148","1.2712738676190476E8"
"149","1.2712738676190476E8"
"150","1.2712738676190476E8"
"151","1.2712738676190476E8"
"152","1.2712738676190476E8"
"153","1.2712738676190476E8"
"154","1.2712738676190476E8"
"155","1.2712738676190476E8"
"156","1.2712738676190476E8"
"157","1.2712738676190476E8"
"158","1.2712738676190476E8"
"159","1.2712738676190476E8"
"160","1.2712738676190476E8"
"161","1.2712738676190476E8"
"162","1.2712738676190476E8"
"163","1.2712738676190476E8"
"164","1.2712738676190476E8"
"165","1.2712738676190476E8"
"166","1.2712738676190476E8"
"167","1.2712738676190476E8"
"168","1.2712738676190476E8"
"169","1.2712738676190476E8"
"170","1.2712738676190476E8"
"171","1.2712738676190476E8"
"172","1.2712738676190476E8"
"173","1.2712738676190476E8"
"174","1.2712738676190476E8"
"175","1.2712738676190476E8"
"176","1.2712738676190476E8"
"177","1.2712738676190476E8"
"178","1.2712738676190476E8"
"179","1.2712738676190476E8"
"180","1.2712738676190476E8"
"181","1.2712738676190476E8"
"182","1.2712738676190476E8"
"183","1.2712738676190476E8"
"184","1.2712738676190476E8"
"185","1.2712738676190476E8"
"186","1.2712738676190476E8"
"187","1.2712738676190476E8"
"188","1.2712738676190476E8"
"189","1.2712738676190476E8"
"190","1.2712738676190476E8"
"191","1.2712738676190476E8"
"192","1.2712738676190476E8"
"193","1.2712738676190476E8"
"194","1.7544059514285713E8"
"195","2.022076180952381E8"
"196","2.022076180952381E8"
"197","2.022076180952381E8"
"198","2.022076180952381E8"
"199","2.022076180952381E8"
"200","2.022076180952381E8"
"201","2.022076180952381E8"
"202","2.022076180952381E8"
"203","2.022076180952381E8"
"204","2.022076180952381E8"
"205","2.022076180952381E8"
"206","2.022076180952381E8"
"207","2.022076180952381E8"
"208","2.022076180952381E8"
"209","2.022076180952381E8"
"210","2.022076180952381E8"
"211","2.022076180952381E8"
"212","2.022076180952381E8"
"213","2.022076180952381E8"
"214","2.022076180952381E8"
"215","2.022076180952381E8"
"216","2.022076180952381E8"
"217","2.022076180952381E8"
"218","2.022076180952381E8"
"219","2.022076180952381E8"
"220","2.022076180952381E8"
"221","2.022076180952381E8"
"222","2.022076180952381E8"
"223","2.022076180952381E8"
"224","2.022076180952381E8"
"225","2.022076180952381E8"
"226","2.022076180952381E8"
"227","2.022076180952381E8"
"228","2.022076180952381E8"
"229","2.022076180952381E8"
"230","2.022076180952381E8"
"231","2.022076180952381E8"
"232","2.022076180952381E8"
"233","2.022076180952381E8"
"234","2.022076180952381E8"
"235","2.022076180952381E8"
"236","2.022076180952381E8"
"237","2.022076180952381E8"
"238","2.022076180952381E8"
"239","2.022076180952381E8"
"240","2.022076180952381E8"
"241","2.022076180952381E8"
"242","2.022076180952381E8"
"243","2.022076180952381E8"
"244","2.022076180952381E8"
"245","2.022076180952381E8"
"246","2.022076180952381E8"
"247","2.022076180952381E8"
"248","2.022076180952381E8"
"249","2.022076180952381E8"
