"S value","Number of Comparisons"
"89","1.7208318023809522E8"
"90","1.9953876590476188E8"
"91","2.3512645390476188E8"
"92","2.3512645390476188E8"
"93","2.3512645390476188E8"
"94","2.3512645390476188E8"
"95","2.3512645390476188E8"
"96","2.3512645390476188E8"
"97","2.3512645390476188E8"
"98","2.3512645390476188E8"
"99","2.3512645390476188E8"
"100","2.3512645390476188E8"
"101","2.3512645390476188E8"
"102","2.3512645390476188E8"
"103","2.3512645390476188E8"
"104","2.3512645390476188E8"
"105","2.3512645390476188E8"
"106","2.3512645390476188E8"
"107","2.3512645390476188E8"
"108","2.3512645390476188E8"
"109","2.3512645390476188E8"
"110","2.3512645390476188E8"
"111","2.3512645390476188E8"
"112","2.3512645390476188E8"
"113","2.3512645390476188E8"
"114","2.3512645390476188E8"
"115","2.3512645390476188E8"
"116","2.3512645390476188E8"
"117","2.3512645390476188E8"
"118","2.3512645390476188E8"
"119","2.3512645390476188E8"
"120","2.3512645390476188E8"
"121","2.3512645390476188E8"
"122","2.3512645390476188E8"
"123","2.3512645390476188E8"
"124","2.3512645390476188E8"
"125","2.3512645390476188E8"
"126","2.3512645390476188E8"
"127","2.3512645390476188E8"
"128","2.3512645390476188E8"
"129","2.3512645390476188E8"
"130","2.3512645390476188E8"
"131","2.3512645390476188E8"
"132","2.3512645390476188E8"
"133","2.3512645390476188E8"
"134","2.3512645390476188E8"
"135","2.3512645390476188E8"
"136","2.3512645390476188E8"
"137","2.3512645390476188E8"
"138","2.3512645390476188E8"
"139","2.3512645390476188E8"
"140","2.3512645390476188E8"
"141","2.3512645390476188E8"
"142","2.3512645390476188E8"
"143","2.3512645390476188E8"
"144","2.3512645390476188E8"
"145","2.3512645390476188E8"
"146","2.3512645390476188E8"
"147","2.3512645390476188E8"
"148","2.3512645390476188E8"
"149","2.3512645390476188E8"
"150","2.3512645390476188E8"
"151","2.3512645390476188E8"
"152","2.3512645390476188E8"
"153","2.3512645390476188E8"
"154","2.3512645390476188E8"
"155","2.3512645390476188E8"
"156","2.3512645390476188E8"
"157","2.3512645390476188E8"
"158","2.3512645390476188E8"
"159","2.3512645390476188E8"
"160","2.3512645390476188E8"
"161","2.3512645390476188E8"
"162","2.3512645390476188E8"
"163","2.3512645390476188E8"
"164","2.3512645390476188E8"
"165","2.3512645390476188E8"
"166","2.3512645390476188E8"
"167","2.3512645390476188E8"
"168","2.3512645390476188E8"
"169","2.3512645390476188E8"
"170","2.3512645390476188E8"
"171","2.3512645390476188E8"
"172","2.3512645390476188E8"
"173","2.3512645390476188E8"
"174","2.3512645390476188E8"
"175","2.3512645390476188E8"
"176","2.3512645390476188E8"
"177","2.3512645390476188E8"
"178","2.3512645390476188E8"
"179","2.3512645390476188E8"
"180","2.3512645390476188E8"
"181","2.3512645390476188E8"
"182","3.510413346666667E8"
"183","3.666748487619048E8"
"184","3.666748487619048E8"
"185","3.666748487619048E8"
"186","3.666748487619048E8"
"187","3.666748487619048E8"
"188","3.666748487619048E8"
"189","3.666748487619048E8"
"190","3.666748487619048E8"
"191","3.666748487619048E8"
"192","3.666748487619048E8"
"193","3.666748487619048E8"
"194","3.666748487619048E8"
"195","3.666748487619048E8"
"196","3.666748487619048E8"
"197","3.666748487619048E8"
"198","3.666748487619048E8"
"199","3.666748487619048E8"
"200","3.666748487619048E8"
"201","3.666748487619048E8"
"202","3.666748487619048E8"
"203","3.666748487619048E8"
"204","3.666748487619048E8"
"205","3.666748487619048E8"
"206","3.666748487619048E8"
"207","3.666748487619048E8"
"208","3.666748487619048E8"
"209","3.666748487619048E8"
"210","3.666748487619048E8"
"211","3.666748487619048E8"
"212","3.666748487619048E8"
"213","3.666748487619048E8"
"214","3.666748487619048E8"
"215","3.666748487619048E8"
"216","3.666748487619048E8"
"217","3.666748487619048E8"
"218","3.666748487619048E8"
"219","3.666748487619048E8"
"220","3.666748487619048E8"
"221","3.666748487619048E8"
"222","3.666748487619048E8"
"223","3.666748487619048E8"
"224","3.666748487619048E8"
"225","3.666748487619048E8"
"226","3.666748487619048E8"
"227","3.666748487619048E8"
"228","3.666748487619048E8"
"229","3.666748487619048E8"
"230","3.666748487619048E8"
"231","3.666748487619048E8"
"232","3.666748487619048E8"
"233","3.666748487619048E8"
"234","3.666748487619048E8"
"235","3.666748487619048E8"
"236","3.666748487619048E8"
"237","3.666748487619048E8"
"238","3.666748487619048E8"
"239","3.666748487619048E8"
"240","3.666748487619048E8"
"241","3.666748487619048E8"
"242","3.666748487619048E8"
"243","3.666748487619048E8"
"244","3.666748487619048E8"
"245","3.666748487619048E8"
"246","3.666748487619048E8"
"247","3.666748487619048E8"
"248","3.666748487619048E8"
"249","3.666748487619048E8"
