"S value","Number of Comparisons"
"0","2.163214528571429E8"
"1","2.163214528571429E8"
"2","2.163215221904762E8"
"3","2.1644305914285713E8"
"4","2.1733018923809522E8"
"5","2.1733018923809522E8"
"6","2.1733018923809522E8"
"7","2.1733018923809522E8"
"8","2.1937293180952385E8"
"9","2.2263817085714284E8"
"10","2.2263817085714284E8"
"11","2.2263817085714284E8"
"12","2.2263817085714284E8"
"13","2.2263817085714284E8"
"14","2.2263817085714284E8"
"15","2.2263817085714284E8"
"16","2.2263817085714284E8"
"17","2.2263817085714284E8"
"18","2.3722403595238096E8"
"19","2.385369230952381E8"
"20","2.385369230952381E8"
"21","2.385369230952381E8"
"22","2.385369230952381E8"
"23","2.385369230952381E8"
"24","2.385369230952381E8"
"25","2.385369230952381E8"
"26","2.385369230952381E8"
"27","2.385369230952381E8"
"28","2.385369230952381E8"
"29","2.385369230952381E8"
"30","2.385369230952381E8"
"31","2.385369230952381E8"
"32","2.385369230952381E8"
"33","2.385369230952381E8"
"34","2.385369230952381E8"
"35","2.385369230952381E8"
"36","2.385369230952381E8"
"37","2.714639466190476E8"
"38","2.7746716195238096E8"
"39","2.7746716195238096E8"
"40","2.7746716195238096E8"
"41","2.7746716195238096E8"
"42","2.7746716195238096E8"
"43","2.7746716195238096E8"
"44","2.7746716195238096E8"
"45","2.7746716195238096E8"
"46","2.7746716195238096E8"
"47","2.7746716195238096E8"
"48","2.7746716195238096E8"
"49","2.7746716195238096E8"
"50","2.7746716195238096E8"
"51","2.7746716195238096E8"
"52","2.7746716195238096E8"
"53","2.7746716195238096E8"
"54","2.7746716195238096E8"
"55","2.7746716195238096E8"
"56","2.7746716195238096E8"
"57","2.7746716195238096E8"
"58","2.7746716195238096E8"
"59","2.7746716195238096E8"
"60","2.7746716195238096E8"
"61","2.7746716195238096E8"
"62","2.7746716195238096E8"
"63","2.7746716195238096E8"
"64","2.7746716195238096E8"
"65","2.7746716195238096E8"
"66","2.7746716195238096E8"
"67","2.7746716195238096E8"
"68","2.7746716195238096E8"
"69","2.7746716195238096E8"
"70","2.7746716195238096E8"
"71","2.7746716195238096E8"
"72","2.7746716195238096E8"
"73","2.7746716195238096E8"
"74","2.7746716195238096E8"
"75","3.377476129047619E8"
"76","3.63547177E8"
"77","3.63547177E8"
"78","3.63547177E8"
"79","3.63547177E8"
"80","3.63547177E8"
"81","3.63547177E8"
"82","3.63547177E8"
"83","3.63547177E8"
"84","3.63547177E8"
"85","3.63547177E8"
"86","3.63547177E8"
"87","3.63547177E8"
"88","3.63547177E8"
"89","3.63547177E8"
"90","3.63547177E8"
"91","3.63547177E8"
"92","3.63547177E8"
"93","3.63547177E8"
"94","3.63547177E8"
"95","3.63547177E8"
"96","3.63547177E8"
"97","3.63547177E8"
"98","3.63547177E8"
"99","3.63547177E8"
"100","3.63547177E8"
"101","3.63547177E8"
"102","3.63547177E8"
"103","3.63547177E8"
"104","3.63547177E8"
"105","3.63547177E8"
"106","3.63547177E8"
"107","3.63547177E8"
"108","3.63547177E8"
"109","3.63547177E8"
"110","3.63547177E8"
"111","3.63547177E8"
"112","3.63547177E8"
"113","3.63547177E8"
"114","3.63547177E8"
"115","3.63547177E8"
"116","3.63547177E8"
"117","3.63547177E8"
"118","3.63547177E8"
"119","3.63547177E8"
"120","3.63547177E8"
"121","3.63547177E8"
"122","3.63547177E8"
"123","3.63547177E8"
"124","3.63547177E8"
"125","3.63547177E8"
"126","3.63547177E8"
"127","3.63547177E8"
"128","3.63547177E8"
"129","3.63547177E8"
"130","3.63547177E8"
"131","3.63547177E8"
"132","3.63547177E8"
"133","3.63547177E8"
"134","3.63547177E8"
"135","3.63547177E8"
"136","3.63547177E8"
"137","3.63547177E8"
"138","3.63547177E8"
"139","3.63547177E8"
"140","3.63547177E8"
"141","3.63547177E8"
"142","3.63547177E8"
"143","3.63547177E8"
"144","3.63547177E8"
"145","3.63547177E8"
"146","3.63547177E8"
"147","3.63547177E8"
"148","3.63547177E8"
"149","3.63547177E8"
"150","3.63547177E8"
"151","4.375969063809525E8"
"152","5.446665696666666E8"
"153","5.446665696666666E8"
"154","5.446665696666666E8"
"155","5.446665696666666E8"
"156","5.446665696666666E8"
"157","5.446665696666666E8"
"158","5.446665696666666E8"
"159","5.446665696666666E8"
"160","5.446665696666666E8"
"161","5.446665696666666E8"
"162","5.446665696666666E8"
"163","5.446665696666666E8"
"164","5.446665696666666E8"
"165","5.446665696666666E8"
"166","5.446665696666666E8"
"167","5.446665696666666E8"
"168","5.446665696666666E8"
"169","5.446665696666666E8"
"170","5.446665696666666E8"
"171","5.446665696666666E8"
"172","5.446665696666666E8"
"173","5.446665696666666E8"
"174","5.446665696666666E8"
"175","5.446665696666666E8"
"176","5.446665696666666E8"
"177","5.446665696666666E8"
"178","5.446665696666666E8"
"179","5.446665696666666E8"
"180","5.446665696666666E8"
"181","5.446665696666666E8"
"182","5.446665696666666E8"
"183","5.446665696666666E8"
"184","5.446665696666666E8"
"185","5.446665696666666E8"
"186","5.446665696666666E8"
"187","5.446665696666666E8"
"188","5.446665696666666E8"
"189","5.446665696666666E8"
"190","5.446665696666666E8"
"191","5.446665696666666E8"
"192","5.446665696666666E8"
"193","5.446665696666666E8"
"194","5.446665696666666E8"
"195","5.446665696666666E8"
"196","5.446665696666666E8"
"197","5.446665696666666E8"
"198","5.446665696666666E8"
"199","5.446665696666666E8"
"200","5.446665696666666E8"
"201","5.446665696666666E8"
"202","5.446665696666666E8"
"203","5.446665696666666E8"
"204","5.446665696666666E8"
"205","5.446665696666666E8"
"206","5.446665696666666E8"
"207","5.446665696666666E8"
"208","5.446665696666666E8"
"209","5.446665696666666E8"
"210","5.446665696666666E8"
"211","5.446665696666666E8"
"212","5.446665696666666E8"
"213","5.446665696666666E8"
"214","5.446665696666666E8"
"215","5.446665696666666E8"
"216","5.446665696666666E8"
"217","5.446665696666666E8"
"218","5.446665696666666E8"
"219","5.446665696666666E8"
"220","5.446665696666666E8"
"221","5.446665696666666E8"
"222","5.446665696666666E8"
"223","5.446665696666666E8"
"224","5.446665696666666E8"
"225","5.446665696666666E8"
"226","5.446665696666666E8"
"227","5.446665696666666E8"
"228","5.446665696666666E8"
"229","5.446665696666666E8"
"230","5.446665696666666E8"
"231","5.446665696666666E8"
"232","5.446665696666666E8"
"233","5.446665696666666E8"
"234","5.446665696666666E8"
"235","5.446665696666666E8"
"236","5.446665696666666E8"
"237","5.446665696666666E8"
"238","5.446665696666666E8"
"239","5.446665696666666E8"
"240","5.446665696666666E8"
"241","5.446665696666666E8"
"242","5.446665696666666E8"
"243","5.446665696666666E8"
"244","5.446665696666666E8"
"245","5.446665696666666E8"
"246","5.446665696666666E8"
"247","5.446665696666666E8"
"248","5.446665696666666E8"
"249","5.446665696666666E8"
