"S value","Number of Comparisons"
"71","1.8848649576190478E8"
"72","1.8848649576190478E8"
"73","1.8848649576190478E8"
"74","1.8848649576190478E8"
"75","1.8848649576190478E8"
"76","1.8848649576190478E8"
"77","1.8848649576190478E8"
"78","1.8848649576190478E8"
"79","1.8848649576190478E8"
"80","1.8848649576190478E8"
"81","1.8848649576190478E8"
"82","1.8848649576190478E8"
"83","1.8848649576190478E8"
"84","1.8848649576190478E8"
"85","1.8848649576190478E8"
"86","1.8848649576190478E8"
"87","1.8848649576190478E8"
"88","1.8848649576190478E8"
"89","1.8848649576190478E8"
"90","1.8848649576190478E8"
"91","1.8848649576190478E8"
"92","1.8848649576190478E8"
"93","1.8848649576190478E8"
"94","1.8848649576190478E8"
"95","1.8848649576190478E8"
"96","2.125315642857143E8"
"97","2.6058199271428573E8"
"98","2.6058199271428573E8"
"99","2.6058199271428573E8"
"100","2.6058199271428573E8"
"101","2.6058199271428573E8"
"102","2.6058199271428573E8"
"103","2.6058199271428573E8"
"104","2.6058199271428573E8"
"105","2.6058199271428573E8"
"106","2.6058199271428573E8"
"107","2.6058199271428573E8"
"108","2.6058199271428573E8"
"109","2.6058199271428573E8"
"110","2.6058199271428573E8"
"111","2.6058199271428573E8"
"112","2.6058199271428573E8"
"113","2.6058199271428573E8"
"114","2.6058199271428573E8"
"115","2.6058199271428573E8"
"116","2.6058199271428573E8"
"117","2.6058199271428573E8"
"118","2.6058199271428573E8"
"119","2.6058199271428573E8"
"120","2.6058199271428573E8"
"121","2.6058199271428573E8"
"122","2.6058199271428573E8"
"123","2.6058199271428573E8"
"124","2.6058199271428573E8"
"125","2.6058199271428573E8"
"126","2.6058199271428573E8"
"127","2.6058199271428573E8"
"128","2.6058199271428573E8"
"129","2.6058199271428573E8"
"130","2.6058199271428573E8"
"131","2.6058199271428573E8"
"132","2.6058199271428573E8"
"133","2.6058199271428573E8"
"134","2.6058199271428573E8"
"135","2.6058199271428573E8"
"136","2.6058199271428573E8"
"137","2.6058199271428573E8"
"138","2.6058199271428573E8"
"139","2.6058199271428573E8"
"140","2.6058199271428573E8"
"141","2.6058199271428573E8"
"142","2.6058199271428573E8"
"143","2.6058199271428573E8"
"144","2.6058199271428573E8"
"145","2.6058199271428573E8"
"146","2.6058199271428573E8"
"147","2.6058199271428573E8"
"148","2.6058199271428573E8"
"149","2.6058199271428573E8"
"150","2.6058199271428573E8"
"151","2.6058199271428573E8"
"152","2.6058199271428573E8"
"153","2.6058199271428573E8"
"154","2.6058199271428573E8"
"155","2.6058199271428573E8"
"156","2.6058199271428573E8"
"157","2.6058199271428573E8"
"158","2.6058199271428573E8"
"159","2.6058199271428573E8"
"160","2.6058199271428573E8"
"161","2.6058199271428573E8"
"162","2.6058199271428573E8"
"163","2.6058199271428573E8"
"164","2.6058199271428573E8"
"165","2.6058199271428573E8"
"166","2.6058199271428573E8"
"167","2.6058199271428573E8"
"168","2.6058199271428573E8"
"169","2.6058199271428573E8"
"170","2.6058199271428573E8"
"171","2.6058199271428573E8"
"172","2.6058199271428573E8"
"173","2.6058199271428573E8"
"174","2.6058199271428573E8"
"175","2.6058199271428573E8"
"176","2.6058199271428573E8"
"177","2.6058199271428573E8"
"178","2.6058199271428573E8"
"179","2.6058199271428573E8"
"180","2.6058199271428573E8"
"181","2.6058199271428573E8"
"182","2.6058199271428573E8"
"183","2.6058199271428573E8"
"184","2.6058199271428573E8"
"185","2.6058199271428573E8"
"186","2.6058199271428573E8"
"187","2.6058199271428573E8"
"188","2.6058199271428573E8"
"189","2.6058199271428573E8"
"190","2.6058199271428573E8"
"191","2.6058199271428573E8"
"192","2.6058199271428573E8"
"193","2.6058199271428573E8"
"194","3.6175911176190466E8"
"195","4.1065447580952376E8"
"196","4.1065447580952376E8"
"197","4.1065447580952376E8"
"198","4.1065447580952376E8"
"199","4.1065447580952376E8"
"200","4.1065447580952376E8"
"201","4.1065447580952376E8"
"202","4.1065447580952376E8"
"203","4.1065447580952376E8"
"204","4.1065447580952376E8"
"205","4.1065447580952376E8"
"206","4.1065447580952376E8"
"207","4.1065447580952376E8"
"208","4.1065447580952376E8"
"209","4.1065447580952376E8"
"210","4.1065447580952376E8"
"211","4.1065447580952376E8"
"212","4.1065447580952376E8"
"213","4.1065447580952376E8"
"214","4.1065447580952376E8"
"215","4.1065447580952376E8"
"216","4.1065447580952376E8"
"217","4.1065447580952376E8"
"218","4.1065447580952376E8"
"219","4.1065447580952376E8"
"220","4.1065447580952376E8"
"221","4.1065447580952376E8"
"222","4.1065447580952376E8"
"223","4.1065447580952376E8"
"224","4.1065447580952376E8"
"225","4.1065447580952376E8"
"226","4.1065447580952376E8"
"227","4.1065447580952376E8"
"228","4.1065447580952376E8"
"229","4.1065447580952376E8"
"230","4.1065447580952376E8"
"231","4.1065447580952376E8"
"232","4.1065447580952376E8"
"233","4.1065447580952376E8"
"234","4.1065447580952376E8"
"235","4.1065447580952376E8"
"236","4.1065447580952376E8"
"237","4.1065447580952376E8"
"238","4.1065447580952376E8"
"239","4.1065447580952376E8"
"240","4.1065447580952376E8"
"241","4.1065447580952376E8"
"242","4.1065447580952376E8"
"243","4.1065447580952376E8"
"244","4.1065447580952376E8"
"245","4.1065447580952376E8"
"246","4.1065447580952376E8"
"247","4.1065447580952376E8"
"248","4.1065447580952376E8"
"249","4.1065447580952376E8"
