"S value","Number of Comparisons"
"157","4.7302409828571427E8"
"158","4.7302409828571427E8"
"159","4.7302409828571427E8"
"160","4.7302409828571427E8"
"161","4.7302409828571427E8"
"162","4.7302409828571427E8"
"163","4.7302409828571427E8"
"164","4.7302409828571427E8"
"165","4.7302409828571427E8"
"166","4.7302409828571427E8"
"167","4.7302409828571427E8"
"168","4.7302409828571427E8"
"169","4.7302409828571427E8"
"170","4.7302409828571427E8"
"171","4.7302409828571427E8"
"172","4.7302409828571427E8"
"173","4.7302409828571427E8"
"174","4.7302409828571427E8"
"175","4.7302409828571427E8"
"176","4.7302409828571427E8"
"177","4.7302409828571427E8"
"178","4.7302409828571427E8"
"179","4.7302409828571427E8"
"180","4.7302409828571427E8"
"181","4.7302409828571427E8"
"182","4.7302409828571427E8"
"183","4.7302409828571427E8"
"184","4.7302409828571427E8"
"185","4.7302409828571427E8"
"186","4.7302409828571427E8"
"187","4.7302409828571427E8"
"188","4.7302409828571427E8"
"189","4.7302409828571427E8"
"190","4.7302409828571427E8"
"191","4.7302409828571427E8"
"192","4.7302409828571427E8"
"193","4.7302409828571427E8"
"194","4.7302409828571427E8"
"195","4.7302409828571427E8"
"196","4.7302409828571427E8"
"197","4.7302409828571427E8"
"198","4.7302409828571427E8"
"199","4.7302409828571427E8"
"200","4.7302409828571427E8"
"201","4.7302409828571427E8"
"202","4.7302409828571427E8"
"203","4.7302409828571427E8"
"204","4.7302409828571427E8"
"205","4.7302409828571427E8"
"206","4.7302409828571427E8"
"207","4.7302409828571427E8"
"208","4.7302409828571427E8"
"209","4.7302409828571427E8"
"210","4.7302409828571427E8"
"211","4.7302409828571427E8"
"212","4.7302409828571427E8"
"213","4.7302409828571427E8"
"214","4.7302409828571427E8"
"215","4.7302409828571427E8"
"216","4.7302409828571427E8"
"217","4.7302409828571427E8"
"218","4.7302409828571427E8"
"219","4.7302409828571427E8"
"220","4.7302409828571427E8"
"221","4.7302409828571427E8"
"222","4.7302409828571427E8"
"223","4.7302409828571427E8"
"224","4.7302409828571427E8"
"225","4.7302409828571427E8"
"226","4.7302409828571427E8"
"227","4.7302409828571427E8"
"228","4.7302409828571427E8"
"229","4.7302409828571427E8"
"230","4.7302409828571427E8"
"231","4.7302409828571427E8"
"232","4.7302409828571427E8"
"233","4.7302409828571427E8"
"234","4.7302409828571427E8"
"235","4.7302409828571427E8"
"236","4.7302409828571427E8"
"237","4.7302409828571427E8"
"238","4.7302409828571427E8"
"239","4.7302409828571427E8"
"240","4.7302409828571427E8"
"241","4.7302409828571427E8"
"242","4.7302409828571427E8"
"243","4.7302409828571427E8"
"244","4.7302409828571427E8"
"245","4.7302409828571427E8"
"246","4.7302409828571427E8"
"247","4.7302409828571427E8"
"248","4.7302409828571427E8"
"249","4.7302409828571427E8"
