"S value","Number of Comparisons"
"0","1.703753673809524E8"
"1","1.703753673809524E8"
"2","1.7037539985714287E8"
"3","1.7080217423809522E8"
"4","1.7080217423809522E8"
"5","1.7080217423809522E8"
"6","1.7154914347619048E8"
"7","1.735620658571429E8"
"8","1.735620658571429E8"
"9","1.735620658571429E8"
"10","1.735620658571429E8"
"11","1.735620658571429E8"
"12","1.735620658571429E8"
"13","1.735620658571429E8"
"14","1.8007494419047618E8"
"15","1.8276999466666666E8"
"16","1.8276999466666666E8"
"17","1.8276999466666666E8"
"18","1.8276999466666666E8"
"19","1.8276999466666666E8"
"20","1.8276999466666666E8"
"21","1.8276999466666666E8"
"22","1.8276999466666666E8"
"23","1.8276999466666666E8"
"24","1.8276999466666666E8"
"25","1.8276999466666666E8"
"26","1.8276999466666666E8"
"27","1.8276999466666666E8"
"28","1.8276999466666666E8"
"29","1.9375519099999997E8"
"30","2.0646764490476185E8"
"31","2.0646764490476185E8"
"32","2.0646764490476185E8"
"33","2.0646764490476185E8"
"34","2.0646764490476185E8"
"35","2.0646764490476185E8"
"36","2.0646764490476185E8"
"37","2.0646764490476185E8"
"38","2.0646764490476185E8"
"39","2.0646764490476185E8"
"40","2.0646764490476185E8"
"41","2.0646764490476185E8"
"42","2.0646764490476185E8"
"43","2.0646764490476185E8"
"44","2.0646764490476185E8"
"45","2.0646764490476185E8"
"46","2.0646764490476185E8"
"47","2.0646764490476185E8"
"48","2.0646764490476185E8"
"49","2.0646764490476185E8"
"50","2.0646764490476185E8"
"51","2.0646764490476185E8"
"52","2.0646764490476185E8"
"53","2.0646764490476185E8"
"54","2.0646764490476185E8"
"55","2.0646764490476185E8"
"56","2.0646764490476185E8"
"57","2.0646764490476185E8"
"58","2.0646764490476185E8"
"59","2.0646764490476185E8"
"60","2.5814683004761904E8"
"61","2.6018410538095242E8"
"62","2.6018410538095242E8"
"63","2.6018410538095242E8"
"64","2.6018410538095242E8"
"65","2.6018410538095242E8"
"66","2.6018410538095242E8"
"67","2.6018410538095242E8"
"68","2.6018410538095242E8"
"69","2.6018410538095242E8"
"70","2.6018410538095242E8"
"71","2.6018410538095242E8"
"72","2.6018410538095242E8"
"73","2.6018410538095242E8"
"74","2.6018410538095242E8"
"75","2.6018410538095242E8"
"76","2.6018410538095242E8"
"77","2.6018410538095242E8"
"78","2.6018410538095242E8"
"79","2.6018410538095242E8"
"80","2.6018410538095242E8"
"81","2.6018410538095242E8"
"82","2.6018410538095242E8"
"83","2.6018410538095242E8"
"84","2.6018410538095242E8"
"85","2.6018410538095242E8"
"86","2.6018410538095242E8"
"87","2.6018410538095242E8"
"88","2.6018410538095242E8"
"89","2.6018410538095242E8"
"90","2.6018410538095242E8"
"91","2.6018410538095242E8"
"92","2.6018410538095242E8"
"93","2.6018410538095242E8"
"94","2.6018410538095242E8"
"95","2.6018410538095242E8"
"96","2.6018410538095242E8"
"97","2.6018410538095242E8"
"98","2.6018410538095242E8"
"99","2.6018410538095242E8"
"100","2.6018410538095242E8"
"101","2.6018410538095242E8"
"102","2.6018410538095242E8"
"103","2.6018410538095242E8"
"104","2.6018410538095242E8"
"105","2.6018410538095242E8"
"106","2.6018410538095242E8"
"107","2.6018410538095242E8"
"108","2.6018410538095242E8"
"109","2.6018410538095242E8"
"110","2.6018410538095242E8"
"111","2.6018410538095242E8"
"112","2.6018410538095242E8"
"113","2.6018410538095242E8"
"114","2.6018410538095242E8"
"115","2.6018410538095242E8"
"116","2.6018410538095242E8"
"117","2.6018410538095242E8"
"118","2.6018410538095242E8"
"119","2.6018410538095242E8"
"120","2.6018410538095242E8"
"121","3.6610373180952376E8"
"122","3.746378703333334E8"
"123","3.746378703333334E8"
"124","3.746378703333334E8"
"125","3.746378703333334E8"
"126","3.746378703333334E8"
"127","3.746378703333334E8"
"128","3.746378703333334E8"
"129","3.746378703333334E8"
"130","3.746378703333334E8"
"131","3.746378703333334E8"
"132","3.746378703333334E8"
"133","3.746378703333334E8"
"134","3.746378703333334E8"
"135","3.746378703333334E8"
"136","3.746378703333334E8"
