"S value","Number of Comparisons"
"208","4.062103094285714E8"
"209","4.062103094285714E8"
"210","4.062103094285714E8"
"211","4.062103094285714E8"
"212","4.062103094285714E8"
"213","4.062103094285714E8"
"214","4.062103094285714E8"
"215","4.062103094285714E8"
"216","4.062103094285714E8"
"217","4.062103094285714E8"
"218","4.062103094285714E8"
"219","4.062103094285714E8"
"220","4.062103094285714E8"
"221","4.062103094285714E8"
"222","4.062103094285714E8"
"223","4.062103094285714E8"
"224","4.062103094285714E8"
"225","4.062103094285714E8"
"226","4.062103094285714E8"
"227","4.062103094285714E8"
"228","4.062103094285714E8"
"229","4.062103094285714E8"
"230","4.062103094285714E8"
"231","4.062103094285714E8"
"232","4.062103094285714E8"
"233","4.062103094285714E8"
"234","4.062103094285714E8"
"235","4.062103094285714E8"
"236","4.062103094285714E8"
"237","4.062103094285714E8"
"238","4.062103094285714E8"
"239","4.062103094285714E8"
"240","4.062103094285714E8"
"241","4.062103094285714E8"
"242","4.062103094285714E8"
"243","4.062103094285714E8"
"244","4.062103094285714E8"
"245","4.062103094285714E8"
"246","4.062103094285714E8"
"247","4.062103094285714E8"
"248","4.062103094285714E8"
"249","4.062103094285714E8"
